source,target,weight
Tabellaria flocculosa,Cymbella kappi,0
Unknown green algal cells,Cymbella kappi,0
Ameletopsis perscitus,Cymbella kappi,0
Aspectrotanypus,Cymbella kappi,0
Austroperla cyrene,Cymbella kappi,0
Coloburiscus humeralis,Cymbella kappi,0
Cricotopus II,Cymbella kappi,0
Cristaperla,Cymbella kappi,0
Deleatidium,Cymbella kappi,0
Eriopterini,Cymbella kappi,0
Eukiefiriella,Cymbella kappi,0
Forcipomyiinae,Cymbella kappi,0
Hydora adult,Cymbella kappi,0
Hydora nitida l,Cymbella kappi,0
Hydrobiosella stenocerca,Cymbella kappi,0
Larsia sp.,Cymbella kappi,0
Naonella,Cymbella kappi,0
Oligochaeta I  ,Cymbella kappi,0
Oligochaeta II,Cymbella kappi,0
Oligochaeta lumbr blue,Cymbella kappi,0
Paracalliope fluviatalus,Cymbella kappi,0
Paralimnophila,Cymbella kappi,0
Patatanytarsus nr grimmi,Cymbella kappi,0
Paucispinigera approximata,Cymbella kappi,0
Polypedellum green type,Cymbella kappi,0
Stenoperla prasinia,Cymbella kappi,0
Stictoclcaius,Cymbella kappi,0
Tanytarsus spp.,Cymbella kappi,0
Tanytarsus verspertinus,Cymbella kappi,0
Zelanoperla,Cymbella kappi,0
Crayfish,Cymbella kappi,0
Unidentified detritus,Eunotia pectinalis,0
Plant material,Eunotia pectinalis,0
Terrestrial invertebrates,Eunotia pectinalis,0
Achnanthes inflata,Eunotia pectinalis,0
Achnanthes lanceolata,Eunotia pectinalis,0
Achnanthes linearis,Eunotia pectinalis,0
Achnanthes minutissima,Eunotia pectinalis,0
Blue green algae,Eunotia pectinalis,0
Calothrix,Eunotia pectinalis,0
Cocconeis placentula,Eunotia pectinalis,0
Cymbella aspera,Eunotia pectinalis,0
Cymbella kappi,Eunotia pectinalis,0
Eunotia pectinalis,Eunotia pectinalis,0
Frustulia rhomboides,Eunotia pectinalis,0
Gomphoneis herculeana,Eunotia pectinalis,0
Gomphonema angustatum,Eunotia pectinalis,0
Gomphonema truncatum,Eunotia pectinalis,0
Melosira varians,Eunotia pectinalis,0
Navicula avenacea,Eunotia pectinalis,0
Pinnularia divergens,Eunotia pectinalis,0
Pinnularia gibba,Eunotia pectinalis,0
Pinnularia sp.,Eunotia pectinalis,0
Pinnularia viridis,Eunotia pectinalis,0
Rhoicosphenia curvata,Eunotia pectinalis,0
Surirella elegans,Eunotia pectinalis,0
Surirella striatula,Eunotia pectinalis,0
Synedra rumpens,Eunotia pectinalis,0
Tabellaria flocculosa,Eunotia pectinalis,0
Unknown green algal cells,Eunotia pectinalis,0
Ameletopsis perscitus,Eunotia pectinalis,0
Aspectrotanypus,Eunotia pectinalis,0
Austroperla cyrene,Eunotia pectinalis,0
Coloburiscus humeralis,Eunotia pectinalis,0
Cricotopus II,Eunotia pectinalis,0
Cristaperla,Eunotia pectinalis,0
Deleatidium,Eunotia pectinalis,0
Eriopterini,Eunotia pectinalis,0
Eukiefiriella,Eunotia pectinalis,0
Forcipomyiinae,Eunotia pectinalis,0
Hydora adult,Eunotia pectinalis,0
Hydora nitida l,Eunotia pectinalis,0
Hydrobiosella stenocerca,Eunotia pectinalis,0
Larsia sp.,Eunotia pectinalis,0
Naonella,Eunotia pectinalis,0
Oligochaeta I  ,Eunotia pectinalis,0
Oligochaeta II,Eunotia pectinalis,0
Oligochaeta lumbr blue,Eunotia pectinalis,0
Paracalliope fluviatalus,Eunotia pectinalis,0
Paralimnophila,Eunotia pectinalis,0
Patatanytarsus nr grimmi,Eunotia pectinalis,0
Paucispinigera approximata,Eunotia pectinalis,0
Polypedellum green type,Eunotia pectinalis,0
Stenoperla prasinia,Eunotia pectinalis,0
Stictoclcaius,Eunotia pectinalis,0
Tanytarsus spp.,Eunotia pectinalis,0
Tanytarsus verspertinus,Eunotia pectinalis,0
Zelanoperla,Eunotia pectinalis,0
Crayfish,Eunotia pectinalis,0
Unidentified detritus,Frustulia rhomboides,0
Plant material,Frustulia rhomboides,0
Terrestrial invertebrates,Frustulia rhomboides,0
Achnanthes inflata,Frustulia rhomboides,0
Achnanthes lanceolata,Frustulia rhomboides,0
Achnanthes linearis,Frustulia rhomboides,0
Achnanthes minutissima,Frustulia rhomboides,0
Blue green algae,Frustulia rhomboides,0
Calothrix,Frustulia rhomboides,0
Cocconeis placentula,Frustulia rhomboides,0
Cymbella aspera,Frustulia rhomboides,0
Cymbella kappi,Frustulia rhomboides,0
Eunotia pectinalis,Frustulia rhomboides,0
Frustulia rhomboides,Frustulia rhomboides,0
Gomphoneis herculeana,Frustulia rhomboides,0
Gomphonema angustatum,Frustulia rhomboides,0
Gomphonema truncatum,Frustulia rhomboides,0
Melosira varians,Frustulia rhomboides,0
Navicula avenacea,Frustulia rhomboides,0
Pinnularia divergens,Frustulia rhomboides,0
Pinnularia gibba,Frustulia rhomboides,0
Pinnularia sp.,Frustulia rhomboides,0
Pinnularia viridis,Frustulia rhomboides,0
Rhoicosphenia curvata,Frustulia rhomboides,0
Surirella elegans,Frustulia rhomboides,0
Surirella striatula,Frustulia rhomboides,0
Synedra rumpens,Frustulia rhomboides,0
Tabellaria flocculosa,Frustulia rhomboides,0
Unknown green algal cells,Frustulia rhomboides,0
Ameletopsis perscitus,Frustulia rhomboides,0
Aspectrotanypus,Frustulia rhomboides,0
Austroperla cyrene,Frustulia rhomboides,0
Coloburiscus humeralis,Frustulia rhomboides,0
Cricotopus II,Frustulia rhomboides,0
Cristaperla,Frustulia rhomboides,0
Deleatidium,Frustulia rhomboides,0
Eriopterini,Frustulia rhomboides,0
Eukiefiriella,Frustulia rhomboides,0
Forcipomyiinae,Frustulia rhomboides,0
Hydora adult,Frustulia rhomboides,0
Hydora nitida l,Frustulia rhomboides,0
Hydrobiosella stenocerca,Frustulia rhomboides,0
Larsia sp.,Frustulia rhomboides,0
Naonella,Frustulia rhomboides,0
Oligochaeta I  ,Frustulia rhomboides,0
Oligochaeta II,Frustulia rhomboides,0
Oligochaeta lumbr blue,Frustulia rhomboides,0
Paracalliope fluviatalus,Frustulia rhomboides,0
Paralimnophila,Frustulia rhomboides,0
Patatanytarsus nr grimmi,Frustulia rhomboides,0
Paucispinigera approximata,Frustulia rhomboides,0
Polypedellum green type,Frustulia rhomboides,0
Stenoperla prasinia,Frustulia rhomboides,0
Stictoclcaius,Frustulia rhomboides,0
Tanytarsus spp.,Frustulia rhomboides,0
Tanytarsus verspertinus,Frustulia rhomboides,0
Zelanoperla,Frustulia rhomboides,0
Crayfish,Frustulia rhomboides,0
Unidentified detritus,Gomphoneis herculeana,0
Plant material,Gomphoneis herculeana,0
Terrestrial invertebrates,Gomphoneis herculeana,0
Achnanthes inflata,Gomphoneis herculeana,0
Achnanthes lanceolata,Gomphoneis herculeana,0
Achnanthes linearis,Gomphoneis herculeana,0
Achnanthes minutissima,Gomphoneis herculeana,0
Blue green algae,Gomphoneis herculeana,0
Calothrix,Gomphoneis herculeana,0
Cocconeis placentula,Gomphoneis herculeana,0
Cymbella aspera,Gomphoneis herculeana,0
Cymbella kappi,Gomphoneis herculeana,0
Eunotia pectinalis,Gomphoneis herculeana,0
Frustulia rhomboides,Gomphoneis herculeana,0
Gomphoneis herculeana,Gomphoneis herculeana,0
Gomphonema angustatum,Gomphoneis herculeana,0
Gomphonema truncatum,Gomphoneis herculeana,0
Melosira varians,Gomphoneis herculeana,0
Navicula avenacea,Gomphoneis herculeana,0
Pinnularia divergens,Gomphoneis herculeana,0
Pinnularia gibba,Gomphoneis herculeana,0
Pinnularia sp.,Gomphoneis herculeana,0
Pinnularia viridis,Gomphoneis herculeana,0
Rhoicosphenia curvata,Gomphoneis herculeana,0
Surirella elegans,Gomphoneis herculeana,0
Surirella striatula,Gomphoneis herculeana,0
Synedra rumpens,Gomphoneis herculeana,0
Tabellaria flocculosa,Gomphoneis herculeana,0
Unknown green algal cells,Gomphoneis herculeana,0
Ameletopsis perscitus,Gomphoneis herculeana,0
Aspectrotanypus,Gomphoneis herculeana,0
Austroperla cyrene,Gomphoneis herculeana,0
Coloburiscus humeralis,Gomphoneis herculeana,0
Cricotopus II,Gomphoneis herculeana,0
Cristaperla,Gomphoneis herculeana,0
Deleatidium,Gomphoneis herculeana,0
Eriopterini,Gomphoneis herculeana,0
Eukiefiriella,Gomphoneis herculeana,0
Forcipomyiinae,Gomphoneis herculeana,0
Hydora adult,Gomphoneis herculeana,0
Hydora nitida l,Gomphoneis herculeana,0
Hydrobiosella stenocerca,Gomphoneis herculeana,0
Larsia sp.,Gomphoneis herculeana,0
Naonella,Gomphoneis herculeana,0
Oligochaeta I  ,Gomphoneis herculeana,0
Oligochaeta II,Gomphoneis herculeana,0
Oligochaeta lumbr blue,Gomphoneis herculeana,0
Paracalliope fluviatalus,Gomphoneis herculeana,0
Paralimnophila,Gomphoneis herculeana,0
Patatanytarsus nr grimmi,Gomphoneis herculeana,0
Paucispinigera approximata,Gomphoneis herculeana,0
Polypedellum green type,Gomphoneis herculeana,0
Stenoperla prasinia,Gomphoneis herculeana,0
Stictoclcaius,Gomphoneis herculeana,0
Tanytarsus spp.,Gomphoneis herculeana,0
Tanytarsus verspertinus,Gomphoneis herculeana,0
Zelanoperla,Gomphoneis herculeana,0
Crayfish,Gomphoneis herculeana,0
Unidentified detritus,Gomphonema angustatum,0
Plant material,Gomphonema angustatum,0
Terrestrial invertebrates,Gomphonema angustatum,0
Achnanthes inflata,Gomphonema angustatum,0
Achnanthes lanceolata,Gomphonema angustatum,0
Achnanthes linearis,Gomphonema angustatum,0
Achnanthes minutissima,Gomphonema angustatum,0
Blue green algae,Gomphonema angustatum,0
Calothrix,Gomphonema angustatum,0
Cocconeis placentula,Gomphonema angustatum,0
Cymbella aspera,Gomphonema angustatum,0
Cymbella kappi,Gomphonema angustatum,0
Eunotia pectinalis,Gomphonema angustatum,0
Frustulia rhomboides,Gomphonema angustatum,0
Gomphoneis herculeana,Gomphonema angustatum,0
Gomphonema angustatum,Gomphonema angustatum,0
Gomphonema truncatum,Gomphonema angustatum,0
Melosira varians,Gomphonema angustatum,0
Navicula avenacea,Gomphonema angustatum,0
Pinnularia divergens,Gomphonema angustatum,0
Pinnularia gibba,Gomphonema angustatum,0
Pinnularia sp.,Gomphonema angustatum,0
Pinnularia viridis,Gomphonema angustatum,0
Rhoicosphenia curvata,Gomphonema angustatum,0
Surirella elegans,Gomphonema angustatum,0
Surirella striatula,Gomphonema angustatum,0
Synedra rumpens,Gomphonema angustatum,0
Tabellaria flocculosa,Gomphonema angustatum,0
Unknown green algal cells,Gomphonema angustatum,0
Ameletopsis perscitus,Gomphonema angustatum,0
Aspectrotanypus,Gomphonema angustatum,0
Austroperla cyrene,Gomphonema angustatum,0
Coloburiscus humeralis,Gomphonema angustatum,0
Cricotopus II,Gomphonema angustatum,0
Cristaperla,Gomphonema angustatum,0
Deleatidium,Gomphonema angustatum,0
Eriopterini,Gomphonema angustatum,0
Eukiefiriella,Gomphonema angustatum,0
Forcipomyiinae,Gomphonema angustatum,0
Hydora adult,Gomphonema angustatum,0
Hydora nitida l,Gomphonema angustatum,0
Hydrobiosella stenocerca,Gomphonema angustatum,0
Larsia sp.,Gomphonema angustatum,0
Naonella,Gomphonema angustatum,0
Oligochaeta I  ,Gomphonema angustatum,0
Oligochaeta II,Gomphonema angustatum,0
Oligochaeta lumbr blue,Gomphonema angustatum,0
Paracalliope fluviatalus,Gomphonema angustatum,0
Paralimnophila,Gomphonema angustatum,0
Patatanytarsus nr grimmi,Gomphonema angustatum,0
Paucispinigera approximata,Gomphonema angustatum,0
Polypedellum green type,Gomphonema angustatum,0
Stenoperla prasinia,Gomphonema angustatum,0
Stictoclcaius,Gomphonema angustatum,0
Tanytarsus spp.,Gomphonema angustatum,0
Tanytarsus verspertinus,Gomphonema angustatum,0
Zelanoperla,Gomphonema angustatum,0
Crayfish,Gomphonema angustatum,0
Unidentified detritus,Gomphonema truncatum,0
Plant material,Gomphonema truncatum,0
Terrestrial invertebrates,Gomphonema truncatum,0
Achnanthes inflata,Gomphonema truncatum,0
Achnanthes lanceolata,Gomphonema truncatum,0
Achnanthes linearis,Gomphonema truncatum,0
Achnanthes minutissima,Gomphonema truncatum,0
Blue green algae,Gomphonema truncatum,0
Calothrix,Gomphonema truncatum,0
Cocconeis placentula,Gomphonema truncatum,0
Cymbella aspera,Gomphonema truncatum,0
Cymbella kappi,Gomphonema truncatum,0
Eunotia pectinalis,Gomphonema truncatum,0
Frustulia rhomboides,Gomphonema truncatum,0
Gomphoneis herculeana,Gomphonema truncatum,0
Gomphonema angustatum,Gomphonema truncatum,0
Gomphonema truncatum,Gomphonema truncatum,0
Melosira varians,Gomphonema truncatum,0
Navicula avenacea,Gomphonema truncatum,0
Pinnularia divergens,Gomphonema truncatum,0
Pinnularia gibba,Gomphonema truncatum,0
Pinnularia sp.,Gomphonema truncatum,0
Pinnularia viridis,Gomphonema truncatum,0
Rhoicosphenia curvata,Gomphonema truncatum,0
Surirella elegans,Gomphonema truncatum,0
Surirella striatula,Gomphonema truncatum,0
Synedra rumpens,Gomphonema truncatum,0
Tabellaria flocculosa,Gomphonema truncatum,0
Unknown green algal cells,Gomphonema truncatum,0
Ameletopsis perscitus,Gomphonema truncatum,0
Aspectrotanypus,Gomphonema truncatum,0
Austroperla cyrene,Gomphonema truncatum,0
Coloburiscus humeralis,Gomphonema truncatum,0
Cricotopus II,Gomphonema truncatum,0
Cristaperla,Gomphonema truncatum,0
Deleatidium,Gomphonema truncatum,0
Eriopterini,Gomphonema truncatum,0
Eukiefiriella,Gomphonema truncatum,0
Forcipomyiinae,Gomphonema truncatum,0
Hydora adult,Gomphonema truncatum,0
Hydora nitida l,Gomphonema truncatum,0
Hydrobiosella stenocerca,Gomphonema truncatum,0
Larsia sp.,Gomphonema truncatum,0
Naonella,Gomphonema truncatum,0
Oligochaeta I  ,Gomphonema truncatum,0
Oligochaeta II,Gomphonema truncatum,0
Oligochaeta lumbr blue,Gomphonema truncatum,0
Paracalliope fluviatalus,Gomphonema truncatum,0
Paralimnophila,Gomphonema truncatum,0
Patatanytarsus nr grimmi,Gomphonema truncatum,0
Paucispinigera approximata,Gomphonema truncatum,0
Polypedellum green type,Gomphonema truncatum,0
Stenoperla prasinia,Gomphonema truncatum,0
Stictoclcaius,Gomphonema truncatum,0
Tanytarsus spp.,Gomphonema truncatum,0
Tanytarsus verspertinus,Gomphonema truncatum,0
Zelanoperla,Gomphonema truncatum,0
Crayfish,Gomphonema truncatum,0
Unidentified detritus,Melosira varians,0
Plant material,Melosira varians,0
Terrestrial invertebrates,Melosira varians,0
Achnanthes inflata,Melosira varians,0
Achnanthes lanceolata,Melosira varians,0
Achnanthes linearis,Melosira varians,0
Achnanthes minutissima,Melosira varians,0
Blue green algae,Melosira varians,0
Calothrix,Melosira varians,0
Cocconeis placentula,Melosira varians,0
Cymbella aspera,Melosira varians,0
Cymbella kappi,Melosira varians,0
Eunotia pectinalis,Melosira varians,0
Frustulia rhomboides,Melosira varians,0
Gomphoneis herculeana,Melosira varians,0
Gomphonema angustatum,Melosira varians,0
Gomphonema truncatum,Melosira varians,0
Melosira varians,Melosira varians,0
Navicula avenacea,Melosira varians,0
Pinnularia divergens,Melosira varians,0
Pinnularia gibba,Melosira varians,0
Pinnularia sp.,Melosira varians,0
Pinnularia viridis,Melosira varians,0
Rhoicosphenia curvata,Melosira varians,0
Surirella elegans,Melosira varians,0
Surirella striatula,Melosira varians,0
Synedra rumpens,Melosira varians,0
Tabellaria flocculosa,Melosira varians,0
Unknown green algal cells,Melosira varians,0
Ameletopsis perscitus,Melosira varians,0
Aspectrotanypus,Melosira varians,0
Austroperla cyrene,Melosira varians,0
Coloburiscus humeralis,Melosira varians,0
Cricotopus II,Melosira varians,0
Cristaperla,Melosira varians,0
Deleatidium,Melosira varians,0
Eriopterini,Melosira varians,0
Eukiefiriella,Melosira varians,0
Forcipomyiinae,Melosira varians,0
Hydora adult,Melosira varians,0
Hydora nitida l,Melosira varians,0
Hydrobiosella stenocerca,Melosira varians,0
Larsia sp.,Melosira varians,0
Naonella,Melosira varians,0
Oligochaeta I  ,Melosira varians,0
Oligochaeta II,Melosira varians,0
Oligochaeta lumbr blue,Melosira varians,0
Paracalliope fluviatalus,Melosira varians,0
Paralimnophila,Melosira varians,0
Patatanytarsus nr grimmi,Melosira varians,0
Paucispinigera approximata,Melosira varians,0
Polypedellum green type,Melosira varians,0
Stenoperla prasinia,Melosira varians,0
Stictoclcaius,Melosira varians,0
Tanytarsus spp.,Melosira varians,0
Tanytarsus verspertinus,Melosira varians,0
Zelanoperla,Melosira varians,0
Crayfish,Melosira varians,0
Unidentified detritus,Navicula avenacea,0
Plant material,Navicula avenacea,0
Terrestrial invertebrates,Navicula avenacea,0
Achnanthes inflata,Navicula avenacea,0
Achnanthes lanceolata,Navicula avenacea,0
Achnanthes linearis,Navicula avenacea,0
Achnanthes minutissima,Navicula avenacea,0
Blue green algae,Navicula avenacea,0
Calothrix,Navicula avenacea,0
Cocconeis placentula,Navicula avenacea,0
Cymbella aspera,Navicula avenacea,0
Cymbella kappi,Navicula avenacea,0
Eunotia pectinalis,Navicula avenacea,0
Frustulia rhomboides,Navicula avenacea,0
Gomphoneis herculeana,Navicula avenacea,0
Gomphonema angustatum,Navicula avenacea,0
Gomphonema truncatum,Navicula avenacea,0
Melosira varians,Navicula avenacea,0
Navicula avenacea,Navicula avenacea,0
Pinnularia divergens,Navicula avenacea,0
Pinnularia gibba,Navicula avenacea,0
Pinnularia sp.,Navicula avenacea,0
Pinnularia viridis,Navicula avenacea,0
Rhoicosphenia curvata,Navicula avenacea,0
Surirella elegans,Navicula avenacea,0
Surirella striatula,Navicula avenacea,0
Synedra rumpens,Navicula avenacea,0
Tabellaria flocculosa,Navicula avenacea,0
Unknown green algal cells,Navicula avenacea,0
Ameletopsis perscitus,Navicula avenacea,0
Aspectrotanypus,Navicula avenacea,0
Austroperla cyrene,Navicula avenacea,0
Coloburiscus humeralis,Navicula avenacea,0
Cricotopus II,Navicula avenacea,0
Cristaperla,Navicula avenacea,0
Deleatidium,Navicula avenacea,0
Eriopterini,Navicula avenacea,0
Eukiefiriella,Navicula avenacea,0
Forcipomyiinae,Navicula avenacea,0
Hydora adult,Navicula avenacea,0
Hydora nitida l,Navicula avenacea,0
Hydrobiosella stenocerca,Navicula avenacea,0
Larsia sp.,Navicula avenacea,0
Naonella,Navicula avenacea,0
Oligochaeta I  ,Navicula avenacea,0
Oligochaeta II,Navicula avenacea,0
Oligochaeta lumbr blue,Navicula avenacea,0
Paracalliope fluviatalus,Navicula avenacea,0
Paralimnophila,Navicula avenacea,0
Patatanytarsus nr grimmi,Navicula avenacea,0
Paucispinigera approximata,Navicula avenacea,0
Polypedellum green type,Navicula avenacea,0
Stenoperla prasinia,Navicula avenacea,0
Stictoclcaius,Navicula avenacea,0
Tanytarsus spp.,Navicula avenacea,0
Tanytarsus verspertinus,Navicula avenacea,0
Zelanoperla,Navicula avenacea,0
Crayfish,Navicula avenacea,0
Unidentified detritus,Pinnularia divergens,0
Plant material,Pinnularia divergens,0
Terrestrial invertebrates,Pinnularia divergens,0
Achnanthes inflata,Pinnularia divergens,0
Achnanthes lanceolata,Pinnularia divergens,0
Achnanthes linearis,Pinnularia divergens,0
Achnanthes minutissima,Pinnularia divergens,0
Blue green algae,Pinnularia divergens,0
Calothrix,Pinnularia divergens,0
Cocconeis placentula,Pinnularia divergens,0
Cymbella aspera,Pinnularia divergens,0
Cymbella kappi,Pinnularia divergens,0
Eunotia pectinalis,Pinnularia divergens,0
Frustulia rhomboides,Pinnularia divergens,0
Gomphoneis herculeana,Pinnularia divergens,0
Gomphonema angustatum,Pinnularia divergens,0
Gomphonema truncatum,Pinnularia divergens,0
Melosira varians,Pinnularia divergens,0
Navicula avenacea,Pinnularia divergens,0
Pinnularia divergens,Pinnularia divergens,0
Pinnularia gibba,Pinnularia divergens,0
Pinnularia sp.,Pinnularia divergens,0
Pinnularia viridis,Pinnularia divergens,0
Rhoicosphenia curvata,Pinnularia divergens,0
Surirella elegans,Pinnularia divergens,0
Surirella striatula,Pinnularia divergens,0
Synedra rumpens,Pinnularia divergens,0
Tabellaria flocculosa,Pinnularia divergens,0
Unknown green algal cells,Pinnularia divergens,0
Ameletopsis perscitus,Pinnularia divergens,0
Aspectrotanypus,Pinnularia divergens,0
Austroperla cyrene,Pinnularia divergens,0
Coloburiscus humeralis,Pinnularia divergens,0
Cricotopus II,Pinnularia divergens,0
Cristaperla,Pinnularia divergens,0
Deleatidium,Pinnularia divergens,0
Eriopterini,Pinnularia divergens,0
Eukiefiriella,Pinnularia divergens,0
Forcipomyiinae,Pinnularia divergens,0
Hydora adult,Pinnularia divergens,0
Hydora nitida l,Pinnularia divergens,0
Hydrobiosella stenocerca,Pinnularia divergens,0
Larsia sp.,Pinnularia divergens,0
Naonella,Pinnularia divergens,0
Oligochaeta I  ,Pinnularia divergens,0
Oligochaeta II,Pinnularia divergens,0
Oligochaeta lumbr blue,Pinnularia divergens,0
Paracalliope fluviatalus,Pinnularia divergens,0
Paralimnophila,Pinnularia divergens,0
Patatanytarsus nr grimmi,Pinnularia divergens,0
Paucispinigera approximata,Pinnularia divergens,0
Polypedellum green type,Pinnularia divergens,0
Stenoperla prasinia,Pinnularia divergens,0
Stictoclcaius,Pinnularia divergens,0
Tanytarsus spp.,Pinnularia divergens,0
Tanytarsus verspertinus,Pinnularia divergens,0
Zelanoperla,Pinnularia divergens,0
Crayfish,Pinnularia divergens,0
Unidentified detritus,Pinnularia gibba,0
Plant material,Pinnularia gibba,0
Terrestrial invertebrates,Pinnularia gibba,0
Achnanthes inflata,Pinnularia gibba,0
Achnanthes lanceolata,Pinnularia gibba,0
Achnanthes linearis,Pinnularia gibba,0
Achnanthes minutissima,Pinnularia gibba,0
Blue green algae,Pinnularia gibba,0
Calothrix,Pinnularia gibba,0
Cocconeis placentula,Pinnularia gibba,0
Cymbella aspera,Pinnularia gibba,0
Cymbella kappi,Pinnularia gibba,0
Eunotia pectinalis,Pinnularia gibba,0
Frustulia rhomboides,Pinnularia gibba,0
Gomphoneis herculeana,Pinnularia gibba,0
Gomphonema angustatum,Pinnularia gibba,0
Gomphonema truncatum,Pinnularia gibba,0
Melosira varians,Pinnularia gibba,0
Navicula avenacea,Pinnularia gibba,0
Pinnularia divergens,Pinnularia gibba,0
Pinnularia gibba,Pinnularia gibba,0
Pinnularia sp.,Pinnularia gibba,0
Pinnularia viridis,Pinnularia gibba,0
Rhoicosphenia curvata,Pinnularia gibba,0
Surirella elegans,Pinnularia gibba,0
Surirella striatula,Pinnularia gibba,0
Synedra rumpens,Pinnularia gibba,0
Tabellaria flocculosa,Pinnularia gibba,0
Unknown green algal cells,Pinnularia gibba,0
Ameletopsis perscitus,Pinnularia gibba,0
Aspectrotanypus,Pinnularia gibba,0
Austroperla cyrene,Pinnularia gibba,0
Coloburiscus humeralis,Pinnularia gibba,0
Cricotopus II,Pinnularia gibba,0
Cristaperla,Pinnularia gibba,0
Deleatidium,Pinnularia gibba,0
Eriopterini,Pinnularia gibba,0
Eukiefiriella,Pinnularia gibba,0
Forcipomyiinae,Pinnularia gibba,0
Hydora adult,Pinnularia gibba,0
Hydora nitida l,Pinnularia gibba,0
Hydrobiosella stenocerca,Pinnularia gibba,0
Larsia sp.,Pinnularia gibba,0
Naonella,Pinnularia gibba,0
Oligochaeta I  ,Pinnularia gibba,0
Oligochaeta II,Pinnularia gibba,0
Oligochaeta lumbr blue,Pinnularia gibba,0
Paracalliope fluviatalus,Pinnularia gibba,0
Paralimnophila,Pinnularia gibba,0
Patatanytarsus nr grimmi,Pinnularia gibba,0
Paucispinigera approximata,Pinnularia gibba,0
Polypedellum green type,Pinnularia gibba,0
Stenoperla prasinia,Pinnularia gibba,0
Stictoclcaius,Pinnularia gibba,0
Tanytarsus spp.,Pinnularia gibba,0
Tanytarsus verspertinus,Pinnularia gibba,0
Zelanoperla,Pinnularia gibba,0
Crayfish,Pinnularia gibba,0
Unidentified detritus,Pinnularia sp.,0
Plant material,Pinnularia sp.,0
Terrestrial invertebrates,Pinnularia sp.,0
Achnanthes inflata,Pinnularia sp.,0
Achnanthes lanceolata,Pinnularia sp.,0
Achnanthes linearis,Pinnularia sp.,0
Achnanthes minutissima,Pinnularia sp.,0
Blue green algae,Pinnularia sp.,0
Calothrix,Pinnularia sp.,0
Cocconeis placentula,Pinnularia sp.,0
Cymbella aspera,Pinnularia sp.,0
Cymbella kappi,Pinnularia sp.,0
Eunotia pectinalis,Pinnularia sp.,0
Frustulia rhomboides,Pinnularia sp.,0
Gomphoneis herculeana,Pinnularia sp.,0
Gomphonema angustatum,Pinnularia sp.,0
Gomphonema truncatum,Pinnularia sp.,0
Melosira varians,Pinnularia sp.,0
Navicula avenacea,Pinnularia sp.,0
Pinnularia divergens,Pinnularia sp.,0
Pinnularia gibba,Pinnularia sp.,0
Pinnularia sp.,Pinnularia sp.,0
Pinnularia viridis,Pinnularia sp.,0
Rhoicosphenia curvata,Pinnularia sp.,0
Surirella elegans,Pinnularia sp.,0
Surirella striatula,Pinnularia sp.,0
Synedra rumpens,Pinnularia sp.,0
Tabellaria flocculosa,Pinnularia sp.,0
Unknown green algal cells,Pinnularia sp.,0
Ameletopsis perscitus,Pinnularia sp.,0
Aspectrotanypus,Pinnularia sp.,0
Austroperla cyrene,Pinnularia sp.,0
Coloburiscus humeralis,Pinnularia sp.,0
Cricotopus II,Pinnularia sp.,0
Cristaperla,Pinnularia sp.,0
Deleatidium,Pinnularia sp.,0
Eriopterini,Pinnularia sp.,0
Eukiefiriella,Pinnularia sp.,0
Forcipomyiinae,Pinnularia sp.,0
Hydora adult,Pinnularia sp.,0
Hydora nitida l,Pinnularia sp.,0
Hydrobiosella stenocerca,Pinnularia sp.,0
Larsia sp.,Pinnularia sp.,0
Naonella,Pinnularia sp.,0
Oligochaeta I  ,Pinnularia sp.,0
Oligochaeta II,Pinnularia sp.,0
Oligochaeta lumbr blue,Pinnularia sp.,0
Paracalliope fluviatalus,Pinnularia sp.,0
Paralimnophila,Pinnularia sp.,0
Patatanytarsus nr grimmi,Pinnularia sp.,0
Paucispinigera approximata,Pinnularia sp.,0
Polypedellum green type,Pinnularia sp.,0
Stenoperla prasinia,Pinnularia sp.,0
Stictoclcaius,Pinnularia sp.,0
Tanytarsus spp.,Pinnularia sp.,0
Tanytarsus verspertinus,Pinnularia sp.,0
Zelanoperla,Pinnularia sp.,0
Crayfish,Pinnularia sp.,0
Unidentified detritus,Pinnularia viridis,0
Plant material,Pinnularia viridis,0
Terrestrial invertebrates,Pinnularia viridis,0
Achnanthes inflata,Pinnularia viridis,0
Achnanthes lanceolata,Pinnularia viridis,0
Achnanthes linearis,Pinnularia viridis,0
Achnanthes minutissima,Pinnularia viridis,0
Blue green algae,Pinnularia viridis,0
Calothrix,Pinnularia viridis,0
Cocconeis placentula,Pinnularia viridis,0
Cymbella aspera,Pinnularia viridis,0
Cymbella kappi,Pinnularia viridis,0
Eunotia pectinalis,Pinnularia viridis,0
Frustulia rhomboides,Pinnularia viridis,0
Gomphoneis herculeana,Pinnularia viridis,0
Gomphonema angustatum,Pinnularia viridis,0
Gomphonema truncatum,Pinnularia viridis,0
Melosira varians,Pinnularia viridis,0
Navicula avenacea,Pinnularia viridis,0
Pinnularia divergens,Pinnularia viridis,0
Pinnularia gibba,Pinnularia viridis,0
Pinnularia sp.,Pinnularia viridis,0
Pinnularia viridis,Pinnularia viridis,0
Rhoicosphenia curvata,Pinnularia viridis,0
Surirella elegans,Pinnularia viridis,0
Surirella striatula,Pinnularia viridis,0
Synedra rumpens,Pinnularia viridis,0
Tabellaria flocculosa,Pinnularia viridis,0
