source,target,weight
Nannochorista phillpotti,Ameletopsis perscitus (N=13),0
Neozephlebia scita,Ameletopsis perscitus (N=13),0
Oligo II,Ameletopsis perscitus (N=13),1
Oligo Lumbri pink,Ameletopsis perscitus (N=13),0
Oligo skinny,Ameletopsis perscitus (N=13),1
Paracalliope fluviatalus,Ameletopsis perscitus (N=13),0
Paracalliope pale,Ameletopsis perscitus (N=13),0
Paralimnophila skuseii,Ameletopsis perscitus (N=13),0
Paucispinigera approximata,Ameletopsis perscitus (N=13),0
Polypedellum,Ameletopsis perscitus (N=13),0
Polypedellum II,Ameletopsis perscitus (N=13),0
Polyplectropus,Ameletopsis perscitus (N=13),0
Scirtid,Ameletopsis perscitus (N=13),0
Sphaerid,Ameletopsis perscitus (N=13),0
Stenoperla prasinia,Ameletopsis perscitus (N=13),0
Stictocladius,Ameletopsis perscitus (N=13),0
Zelandobius,Ameletopsis perscitus (N=13),0
Zelandoperla,Ameletopsis perscitus (N=13),0
Zelandotipula,Ameletopsis perscitus (N=13),0
Anguilla dieffenbachii,Ameletopsis perscitus (N=13),0
Unidentified detritus,Aoteapsyche raruraru (N=8),1
Terrestrial invertebrates,Aoteapsyche raruraru (N=8),0
Plant materials,Aoteapsyche raruraru (N=8),1
Meiofauna,Aoteapsyche raruraru (N=8),1
Achnanthes inflata,Aoteapsyche raruraru (N=8),0
Achnanthes lanceolata,Aoteapsyche raruraru (N=8),1
Achnanthes linearis,Aoteapsyche raruraru (N=8),0
Achnanthes minutissima,Aoteapsyche raruraru (N=8),0
Ankitodesmus sp.,Aoteapsyche raruraru (N=8),0
Batrachospermum,Aoteapsyche raruraru (N=8),0
Blue-green algae,Aoteapsyche raruraru (N=8),0
Calothrix,Aoteapsyche raruraru (N=8),0
Cocconeis placentula,Aoteapsyche raruraru (N=8),0
Cymbella kappi,Aoteapsyche raruraru (N=8),0
Cymbella kappii,Aoteapsyche raruraru (N=8),0
Cymbella mulleri,Aoteapsyche raruraru (N=8),0
Diatoma heimale,Aoteapsyche raruraru (N=8),0
Epithemia sorex,Aoteapsyche raruraru (N=8),0
Eunotia pectinalis,Aoteapsyche raruraru (N=8),0
Fragilaria vaucheriae,Aoteapsyche raruraru (N=8),1
Frustulia rhomboides,Aoteapsyche raruraru (N=8),0
Gomphoneis herculeana,Aoteapsyche raruraru (N=8),0
Gomphonema accuminatum,Aoteapsyche raruraru (N=8),0
Gomphonema angustatum,Aoteapsyche raruraru (N=8),0
Gomphonema intricatum,Aoteapsyche raruraru (N=8),0
Gomphonema parvulum,Aoteapsyche raruraru (N=8),0
Gomphonema sp. III,Aoteapsyche raruraru (N=8),0
Gomphonema sp. unk,Aoteapsyche raruraru (N=8),0
Gomphonema truncatum,Aoteapsyche raruraru (N=8),0
Green algae,Aoteapsyche raruraru (N=8),0
Gyrosigma,Aoteapsyche raruraru (N=8),0
Melosira varians,Aoteapsyche raruraru (N=8),0
Navicula avenacea,Aoteapsyche raruraru (N=8),1
Navicula rhynocephala,Aoteapsyche raruraru (N=8),0
Nitzschia dissipata,Aoteapsyche raruraru (N=8),0
Nitzschia dubia,Aoteapsyche raruraru (N=8),0
Nitzschia linearis,Aoteapsyche raruraru (N=8),0
Pinnularia spp.,Aoteapsyche raruraru (N=8),0
Rhoicosphenia curvata,Aoteapsyche raruraru (N=8),0
Staurostratum,Aoteapsyche raruraru (N=8),1
Surirella elegans,Aoteapsyche raruraru (N=8),1
Synedra ulna,Aoteapsyche raruraru (N=8),0
Tabellaria flocculosa,Aoteapsyche raruraru (N=8),0
Ulothrix,Aoteapsyche raruraru (N=8),0
Ameletopsis perscitus,Aoteapsyche raruraru (N=8),0
Aoteapsyche,Aoteapsyche raruraru (N=8),0
Austroperla cyrene,Aoteapsyche raruraru (N=8),0
Austrosimulium,Aoteapsyche raruraru (N=8),0
Chironomini,Aoteapsyche raruraru (N=8),0
Coloburiscus,Aoteapsyche raruraru (N=8),0
Costachorema,Aoteapsyche raruraru (N=8),0
Cricotopus sp I,Aoteapsyche raruraru (N=8),0
Cricotopus sp II,Aoteapsyche raruraru (N=8),0
Cristaperla,Aoteapsyche raruraru (N=8),0
Deleatidium,Aoteapsyche raruraru (N=8),0
Eriopterini,Aoteapsyche raruraru (N=8),0
Eye forward chiron,Aoteapsyche raruraru (N=8),0
Helicopsyche,Aoteapsyche raruraru (N=8),0
Hudsonema aliena,Aoteapsyche raruraru (N=8),0
Hudsonema amabilis,Aoteapsyche raruraru (N=8),0
Hydora nitida (ad),Aoteapsyche raruraru (N=8),0
Hydora nitida (l),Aoteapsyche raruraru (N=8),0
Hydrobiosella stenocerca,Aoteapsyche raruraru (N=8),0
Hydrobiosis parumbripennis,Aoteapsyche raruraru (N=8),0
Mischoderus,Aoteapsyche raruraru (N=8),0
Nannochorista phillpotti,Aoteapsyche raruraru (N=8),0
Neozephlebia scita,Aoteapsyche raruraru (N=8),0
Oligo II,Aoteapsyche raruraru (N=8),0
Oligo Lumbri pink,Aoteapsyche raruraru (N=8),0
Oligo skinny,Aoteapsyche raruraru (N=8),0
Paracalliope fluviatalus,Aoteapsyche raruraru (N=8),0
Paracalliope pale,Aoteapsyche raruraru (N=8),0
Paralimnophila skuseii,Aoteapsyche raruraru (N=8),0
Paucispinigera approximata,Aoteapsyche raruraru (N=8),0
Polypedellum,Aoteapsyche raruraru (N=8),0
Polypedellum II,Aoteapsyche raruraru (N=8),0
Polyplectropus,Aoteapsyche raruraru (N=8),0
Scirtid,Aoteapsyche raruraru (N=8),0
Sphaerid,Aoteapsyche raruraru (N=8),0
Stenoperla prasinia,Aoteapsyche raruraru (N=8),0
Stictocladius,Aoteapsyche raruraru (N=8),0
Zelandobius,Aoteapsyche raruraru (N=8),0
Zelandoperla,Aoteapsyche raruraru (N=8),0
Zelandotipula,Aoteapsyche raruraru (N=8),0
Anguilla dieffenbachii,Aoteapsyche raruraru (N=8),0
Unidentified detritus,Austroperla cyrene (N=15),1
Terrestrial invertebrates,Austroperla cyrene (N=15),0
Plant materials,Austroperla cyrene (N=15),1
Meiofauna,Austroperla cyrene (N=15),0
Achnanthes inflata,Austroperla cyrene (N=15),0
Achnanthes lanceolata,Austroperla cyrene (N=15),0
Achnanthes linearis,Austroperla cyrene (N=15),0
Achnanthes minutissima,Austroperla cyrene (N=15),0
Ankitodesmus sp.,Austroperla cyrene (N=15),0
Batrachospermum,Austroperla cyrene (N=15),0
Blue-green algae,Austroperla cyrene (N=15),1
Calothrix,Austroperla cyrene (N=15),0
Cocconeis placentula,Austroperla cyrene (N=15),0
Cymbella kappi,Austroperla cyrene (N=15),0
Cymbella kappii,Austroperla cyrene (N=15),0
Cymbella mulleri,Austroperla cyrene (N=15),0
Diatoma heimale,Austroperla cyrene (N=15),0
Epithemia sorex,Austroperla cyrene (N=15),0
Eunotia pectinalis,Austroperla cyrene (N=15),0
Fragilaria vaucheriae,Austroperla cyrene (N=15),0
Frustulia rhomboides,Austroperla cyrene (N=15),0
Gomphoneis herculeana,Austroperla cyrene (N=15),1
Gomphonema accuminatum,Austroperla cyrene (N=15),0
Gomphonema angustatum,Austroperla cyrene (N=15),0
Gomphonema intricatum,Austroperla cyrene (N=15),0
Gomphonema parvulum,Austroperla cyrene (N=15),0
Gomphonema sp. III,Austroperla cyrene (N=15),0
Gomphonema sp. unk,Austroperla cyrene (N=15),0
Gomphonema truncatum,Austroperla cyrene (N=15),0
Green algae,Austroperla cyrene (N=15),0
Gyrosigma,Austroperla cyrene (N=15),0
Melosira varians,Austroperla cyrene (N=15),0
Navicula avenacea,Austroperla cyrene (N=15),0
Navicula rhynocephala,Austroperla cyrene (N=15),0
Nitzschia dissipata,Austroperla cyrene (N=15),0
Nitzschia dubia,Austroperla cyrene (N=15),0
Nitzschia linearis,Austroperla cyrene (N=15),0
Pinnularia spp.,Austroperla cyrene (N=15),0
Rhoicosphenia curvata,Austroperla cyrene (N=15),0
Staurostratum,Austroperla cyrene (N=15),1
Surirella elegans,Austroperla cyrene (N=15),0
Synedra ulna,Austroperla cyrene (N=15),0
Tabellaria flocculosa,Austroperla cyrene (N=15),0
Ulothrix,Austroperla cyrene (N=15),0
Ameletopsis perscitus,Austroperla cyrene (N=15),0
Aoteapsyche,Austroperla cyrene (N=15),0
Austroperla cyrene,Austroperla cyrene (N=15),0
Austrosimulium,Austroperla cyrene (N=15),0
Chironomini,Austroperla cyrene (N=15),0
Coloburiscus,Austroperla cyrene (N=15),0
Costachorema,Austroperla cyrene (N=15),0
Cricotopus sp I,Austroperla cyrene (N=15),0
Cricotopus sp II,Austroperla cyrene (N=15),0
Cristaperla,Austroperla cyrene (N=15),0
Deleatidium,Austroperla cyrene (N=15),0
Eriopterini,Austroperla cyrene (N=15),0
Eye forward chiron,Austroperla cyrene (N=15),0
Helicopsyche,Austroperla cyrene (N=15),0
Hudsonema aliena,Austroperla cyrene (N=15),0
Hudsonema amabilis,Austroperla cyrene (N=15),0
Hydora nitida (ad),Austroperla cyrene (N=15),0
Hydora nitida (l),Austroperla cyrene (N=15),0
Hydrobiosella stenocerca,Austroperla cyrene (N=15),0
Hydrobiosis parumbripennis,Austroperla cyrene (N=15),0
Mischoderus,Austroperla cyrene (N=15),0
Nannochorista phillpotti,Austroperla cyrene (N=15),0
Neozephlebia scita,Austroperla cyrene (N=15),0
Oligo II,Austroperla cyrene (N=15),0
Oligo Lumbri pink,Austroperla cyrene (N=15),0
Oligo skinny,Austroperla cyrene (N=15),0
Paracalliope fluviatalus,Austroperla cyrene (N=15),0
Paracalliope pale,Austroperla cyrene (N=15),0
Paralimnophila skuseii,Austroperla cyrene (N=15),0
Paucispinigera approximata,Austroperla cyrene (N=15),0
Polypedellum,Austroperla cyrene (N=15),0
Polypedellum II,Austroperla cyrene (N=15),0
Polyplectropus,Austroperla cyrene (N=15),0
Scirtid,Austroperla cyrene (N=15),0
Sphaerid,Austroperla cyrene (N=15),0
Stenoperla prasinia,Austroperla cyrene (N=15),0
Stictocladius,Austroperla cyrene (N=15),0
Zelandobius,Austroperla cyrene (N=15),0
Zelandoperla,Austroperla cyrene (N=15),0
Zelandotipula,Austroperla cyrene (N=15),0
Anguilla dieffenbachii,Austroperla cyrene (N=15),0
Unidentified detritus,Austrosimulium australense (N=4),1
Terrestrial invertebrates,Austrosimulium australense (N=4),0
Plant materials,Austrosimulium australense (N=4),1
Meiofauna,Austrosimulium australense (N=4),0
Achnanthes inflata,Austrosimulium australense (N=4),0
Achnanthes lanceolata,Austrosimulium australense (N=4),1
Achnanthes linearis,Austrosimulium australense (N=4),0
Achnanthes minutissima,Austrosimulium australense (N=4),0
Ankitodesmus sp.,Austrosimulium australense (N=4),0
Batrachospermum,Austrosimulium australense (N=4),0
Blue-green algae,Austrosimulium australense (N=4),0
Calothrix,Austrosimulium australense (N=4),0
Cocconeis placentula,Austrosimulium australense (N=4),1
Cymbella kappi,Austrosimulium australense (N=4),0
Cymbella kappii,Austrosimulium australense (N=4),0
Cymbella mulleri,Austrosimulium australense (N=4),0
Diatoma heimale,Austrosimulium australense (N=4),0
Epithemia sorex,Austrosimulium australense (N=4),0
Eunotia pectinalis,Austrosimulium australense (N=4),1
Fragilaria vaucheriae,Austrosimulium australense (N=4),0
Frustulia rhomboides,Austrosimulium australense (N=4),0
Gomphoneis herculeana,Austrosimulium australense (N=4),0
Gomphonema accuminatum,Austrosimulium australense (N=4),0
Gomphonema angustatum,Austrosimulium australense (N=4),1
Gomphonema intricatum,Austrosimulium australense (N=4),0
Gomphonema parvulum,Austrosimulium australense (N=4),1
Gomphonema sp. III,Austrosimulium australense (N=4),1
Gomphonema sp. unk,Austrosimulium australense (N=4),0
Gomphonema truncatum,Austrosimulium australense (N=4),0
Green algae,Austrosimulium australense (N=4),0
Gyrosigma,Austrosimulium australense (N=4),0
Melosira varians,Austrosimulium australense (N=4),1
Navicula avenacea,Austrosimulium australense (N=4),1
Navicula rhynocephala,Austrosimulium australense (N=4),0
Nitzschia dissipata,Austrosimulium australense (N=4),1
Nitzschia dubia,Austrosimulium australense (N=4),0
Nitzschia linearis,Austrosimulium australense (N=4),1
Pinnularia spp.,Austrosimulium australense (N=4),0
Rhoicosphenia curvata,Austrosimulium australense (N=4),1
Staurostratum,Austrosimulium australense (N=4),1
Surirella elegans,Austrosimulium australense (N=4),0
Synedra ulna,Austrosimulium australense (N=4),0
Tabellaria flocculosa,Austrosimulium australense (N=4),0
Ulothrix,Austrosimulium australense (N=4),0
Ameletopsis perscitus,Austrosimulium australense (N=4),0
Aoteapsyche,Austrosimulium australense (N=4),0
Austroperla cyrene,Austrosimulium australense (N=4),0
Austrosimulium,Austrosimulium australense (N=4),0
Chironomini,Austrosimulium australense (N=4),0
Coloburiscus,Austrosimulium australense (N=4),0
Costachorema,Austrosimulium australense (N=4),0
Cricotopus sp I,Austrosimulium australense (N=4),0
Cricotopus sp II,Austrosimulium australense (N=4),0
Cristaperla,Austrosimulium australense (N=4),0
Deleatidium,Austrosimulium australense (N=4),0
Eriopterini,Austrosimulium australense (N=4),0
Eye forward chiron,Austrosimulium australense (N=4),0
Helicopsyche,Austrosimulium australense (N=4),0
Hudsonema aliena,Austrosimulium australense (N=4),0
Hudsonema amabilis,Austrosimulium australense (N=4),0
Hydora nitida (ad),Austrosimulium australense (N=4),0
Hydora nitida (l),Austrosimulium australense (N=4),0
Hydrobiosella stenocerca,Austrosimulium australense (N=4),0
Hydrobiosis parumbripennis,Austrosimulium australense (N=4),0
Mischoderus,Austrosimulium australense (N=4),0
Nannochorista phillpotti,Austrosimulium australense (N=4),0
Neozephlebia scita,Austrosimulium australense (N=4),0
Oligo II,Austrosimulium australense (N=4),0
Oligo Lumbri pink,Austrosimulium australense (N=4),0
Oligo skinny,Austrosimulium australense (N=4),0
Paracalliope fluviatalus,Austrosimulium australense (N=4),0
Paracalliope pale,Austrosimulium australense (N=4),0
Paralimnophila skuseii,Austrosimulium australense (N=4),0
Paucispinigera approximata,Austrosimulium australense (N=4),0
Polypedellum,Austrosimulium australense (N=4),0
Polypedellum II,Austrosimulium australense (N=4),0
Polyplectropus,Austrosimulium australense (N=4),0
Scirtid,Austrosimulium australense (N=4),0
Sphaerid,Austrosimulium australense (N=4),0
Stenoperla prasinia,Austrosimulium australense (N=4),0
Stictocladius,Austrosimulium australense (N=4),0
Zelandobius,Austrosimulium australense (N=4),0
Zelandoperla,Austrosimulium australense (N=4),0
Zelandotipula,Austrosimulium australense (N=4),0
Anguilla dieffenbachii,Austrosimulium australense (N=4),0
Unidentified detritus,Chironomini (N=Cricotopus),1
Terrestrial invertebrates,Chironomini (N=Cricotopus),0
Plant materials,Chironomini (N=Cricotopus),0
Meiofauna,Chironomini (N=Cricotopus),0
Achnanthes inflata,Chironomini (N=Cricotopus),0
Achnanthes lanceolata,Chironomini (N=Cricotopus),0
Achnanthes linearis,Chironomini (N=Cricotopus),0
Achnanthes minutissima,Chironomini (N=Cricotopus),0
Ankitodesmus sp.,Chironomini (N=Cricotopus),0
Batrachospermum,Chironomini (N=Cricotopus),0
Blue-green algae,Chironomini (N=Cricotopus),0
Calothrix,Chironomini (N=Cricotopus),0
Cocconeis placentula,Chironomini (N=Cricotopus),0
Cymbella kappi,Chironomini (N=Cricotopus),0
Cymbella kappii,Chironomini (N=Cricotopus),0
Cymbella mulleri,Chironomini (N=Cricotopus),0
Diatoma heimale,Chironomini (N=Cricotopus),0
Epithemia sorex,Chironomini (N=Cricotopus),0
Eunotia pectinalis,Chironomini (N=Cricotopus),0
Fragilaria vaucheriae,Chironomini (N=Cricotopus),0
Frustulia rhomboides,Chironomini (N=Cricotopus),0
Gomphoneis herculeana,Chironomini (N=Cricotopus),0
Gomphonema accuminatum,Chironomini (N=Cricotopus),0
Gomphonema angustatum,Chironomini (N=Cricotopus),0
Gomphonema intricatum,Chironomini (N=Cricotopus),0
Gomphonema parvulum,Chironomini (N=Cricotopus),0
Gomphonema sp. III,Chironomini (N=Cricotopus),0
Gomphonema sp. unk,Chironomini (N=Cricotopus),0
Gomphonema truncatum,Chironomini (N=Cricotopus),0
Green algae,Chironomini (N=Cricotopus),0
Gyrosigma,Chironomini (N=Cricotopus),0
Melosira varians,Chironomini (N=Cricotopus),1
Navicula avenacea,Chironomini (N=Cricotopus),1
Navicula rhynocephala,Chironomini (N=Cricotopus),0
Nitzschia dissipata,Chironomini (N=Cricotopus),0
Nitzschia dubia,Chironomini (N=Cricotopus),0
Nitzschia linearis,Chironomini (N=Cricotopus),0
Pinnularia spp.,Chironomini (N=Cricotopus),0
Rhoicosphenia curvata,Chironomini (N=Cricotopus),0
Staurostratum,Chironomini (N=Cricotopus),1
Surirella elegans,Chironomini (N=Cricotopus),0
Synedra ulna,Chironomini (N=Cricotopus),0
Tabellaria flocculosa,Chironomini (N=Cricotopus),1
Ulothrix,Chironomini (N=Cricotopus),0
Ameletopsis perscitus,Chironomini (N=Cricotopus),0
Aoteapsyche,Chironomini (N=Cricotopus),0
Austroperla cyrene,Chironomini (N=Cricotopus),0
Austrosimulium,Chironomini (N=Cricotopus),0
Chironomini,Chironomini (N=Cricotopus),0
Coloburiscus,Chironomini (N=Cricotopus),0
Costachorema,Chironomini (N=Cricotopus),0
Cricotopus sp I,Chironomini (N=Cricotopus),0
Cricotopus sp II,Chironomini (N=Cricotopus),0
Cristaperla,Chironomini (N=Cricotopus),0
Deleatidium,Chironomini (N=Cricotopus),0
Eriopterini,Chironomini (N=Cricotopus),0
Eye forward chiron,Chironomini (N=Cricotopus),0
Helicopsyche,Chironomini (N=Cricotopus),0
Hudsonema aliena,Chironomini (N=Cricotopus),0
Hudsonema amabilis,Chironomini (N=Cricotopus),0
Hydora nitida (ad),Chironomini (N=Cricotopus),0
Hydora nitida (l),Chironomini (N=Cricotopus),0
Hydrobiosella stenocerca,Chironomini (N=Cricotopus),0
Hydrobiosis parumbripennis,Chironomini (N=Cricotopus),0
Mischoderus,Chironomini (N=Cricotopus),0
Nannochorista phillpotti,Chironomini (N=Cricotopus),0
Neozephlebia scita,Chironomini (N=Cricotopus),0
Oligo II,Chironomini (N=Cricotopus),0
Oligo Lumbri pink,Chironomini (N=Cricotopus),0
Oligo skinny,Chironomini (N=Cricotopus),0
Paracalliope fluviatalus,Chironomini (N=Cricotopus),0
Paracalliope pale,Chironomini (N=Cricotopus),0
Paralimnophila skuseii,Chironomini (N=Cricotopus),0
Paucispinigera approximata,Chironomini (N=Cricotopus),0
Polypedellum,Chironomini (N=Cricotopus),0
Polypedellum II,Chironomini (N=Cricotopus),0
Polyplectropus,Chironomini (N=Cricotopus),0
Scirtid,Chironomini (N=Cricotopus),0
Sphaerid,Chironomini (N=Cricotopus),0
Stenoperla prasinia,Chironomini (N=Cricotopus),0
Stictocladius,Chironomini (N=Cricotopus),0
Zelandobius,Chironomini (N=Cricotopus),0
Zelandoperla,Chironomini (N=Cricotopus),0
Zelandotipula,Chironomini (N=Cricotopus),0
Anguilla dieffenbachii,Chironomini (N=Cricotopus),0
Unidentified detritus,Coloburiscus humeralis (N=5),0
Terrestrial invertebrates,Coloburiscus humeralis (N=5),0
Plant materials,Coloburiscus humeralis (N=5),1
Meiofauna,Coloburiscus humeralis (N=5),0
Achnanthes inflata,Coloburiscus humeralis (N=5),0
Achnanthes lanceolata,Coloburiscus humeralis (N=5),1
Achnanthes linearis,Coloburiscus humeralis (N=5),0
Achnanthes minutissima,Coloburiscus humeralis (N=5),0
Ankitodesmus sp.,Coloburiscus humeralis (N=5),0
Batrachospermum,Coloburiscus humeralis (N=5),0
Blue-green algae,Coloburiscus humeralis (N=5),0
Calothrix,Coloburiscus humeralis (N=5),0
Cocconeis placentula,Coloburiscus humeralis (N=5),1
Cymbella kappi,Coloburiscus humeralis (N=5),0
Cymbella kappii,Coloburiscus humeralis (N=5),0
Cymbella mulleri,Coloburiscus humeralis (N=5),0
Diatoma heimale,Coloburiscus humeralis (N=5),0
Epithemia sorex,Coloburiscus humeralis (N=5),0
Eunotia pectinalis,Coloburiscus humeralis (N=5),0
Fragilaria vaucheriae,Coloburiscus humeralis (N=5),0
Frustulia rhomboides,Coloburiscus humeralis (N=5),0
Gomphoneis herculeana,Coloburiscus humeralis (N=5),0
Gomphonema accuminatum,Coloburiscus humeralis (N=5),0
Gomphonema angustatum,Coloburiscus humeralis (N=5),0
Gomphonema intricatum,Coloburiscus humeralis (N=5),0
Gomphonema parvulum,Coloburiscus humeralis (N=5),0
Gomphonema sp. III,Coloburiscus humeralis (N=5),0
Gomphonema sp. unk,Coloburiscus humeralis (N=5),0
Gomphonema truncatum,Coloburiscus humeralis (N=5),0
Green algae,Coloburiscus humeralis (N=5),1
Gyrosigma,Coloburiscus humeralis (N=5),0
Melosira varians,Coloburiscus humeralis (N=5),0
Navicula avenacea,Coloburiscus humeralis (N=5),0
Navicula rhynocephala,Coloburiscus humeralis (N=5),0
Nitzschia dissipata,Coloburiscus humeralis (N=5),0
Nitzschia dubia,Coloburiscus humeralis (N=5),0
Nitzschia linearis,Coloburiscus humeralis (N=5),0
Pinnularia spp.,Coloburiscus humeralis (N=5),0
Rhoicosphenia curvata,Coloburiscus humeralis (N=5),0
Staurostratum,Coloburiscus humeralis (N=5),1
Surirella elegans,Coloburiscus humeralis (N=5),0
Synedra ulna,Coloburiscus humeralis (N=5),0
Tabellaria flocculosa,Coloburiscus humeralis (N=5),0
Ulothrix,Coloburiscus humeralis (N=5),0
Ameletopsis perscitus,Coloburiscus humeralis (N=5),0
Aoteapsyche,Coloburiscus humeralis (N=5),0
Austroperla cyrene,Coloburiscus humeralis (N=5),0
Austrosimulium,Coloburiscus humeralis (N=5),0
Chironomini,Coloburiscus humeralis (N=5),0
Coloburiscus,Coloburiscus humeralis (N=5),0
Costachorema,Coloburiscus humeralis (N=5),0
Cricotopus sp I,Coloburiscus humeralis (N=5),0
Cricotopus sp II,Coloburiscus humeralis (N=5),0
Cristaperla,Coloburiscus humeralis (N=5),0
Deleatidium,Coloburiscus humeralis (N=5),0
Eriopterini,Coloburiscus humeralis (N=5),0
Eye forward chiron,Coloburiscus humeralis (N=5),0
Helicopsyche,Coloburiscus humeralis (N=5),0
Hudsonema aliena,Coloburiscus humeralis (N=5),0
Hudsonema amabilis,Coloburiscus humeralis (N=5),0
Hydora nitida (ad),Coloburiscus humeralis (N=5),0
Hydora nitida (l),Coloburiscus humeralis (N=5),0
Hydrobiosella stenocerca,Coloburiscus humeralis (N=5),0
Hydrobiosis parumbripennis,Coloburiscus humeralis (N=5),0
Mischoderus,Coloburiscus humeralis (N=5),0
Nannochorista phillpotti,Coloburiscus humeralis (N=5),0
Neozephlebia scita,Coloburiscus humeralis (N=5),0
Oligo II,Coloburiscus humeralis (N=5),0
Oligo Lumbri pink,Coloburiscus humeralis (N=5),0
Oligo skinny,Coloburiscus humeralis (N=5),0
Paracalliope fluviatalus,Coloburiscus humeralis (N=5),0
Paracalliope pale,Coloburiscus humeralis (N=5),0
Paralimnophila skuseii,Coloburiscus humeralis (N=5),0
Paucispinigera approximata,Coloburiscus humeralis (N=5),0
Polypedellum,Coloburiscus humeralis (N=5),0
Polypedellum II,Coloburiscus humeralis (N=5),0
Polyplectropus,Coloburiscus humeralis (N=5),0
Scirtid,Coloburiscus humeralis (N=5),0
Sphaerid,Coloburiscus humeralis (N=5),0
Stenoperla prasinia,Coloburiscus humeralis (N=5),0
Stictocladius,Coloburiscus humeralis (N=5),0
Zelandobius,Coloburiscus humeralis (N=5),0
Zelandoperla,Coloburiscus humeralis (N=5),0
Zelandotipula,Coloburiscus humeralis (N=5),0
Anguilla dieffenbachii,Coloburiscus humeralis (N=5),0
Unidentified detritus,Costachorema xanthoptera (N=3),1
Terrestrial invertebrates,Costachorema xanthoptera (N=3),0
Plant materials,Costachorema xanthoptera (N=3),0
Meiofauna,Costachorema xanthoptera (N=3),0
Achnanthes inflata,Costachorema xanthoptera (N=3),0
Achnanthes lanceolata,Costachorema xanthoptera (N=3),0
Achnanthes linearis,Costachorema xanthoptera (N=3),0
Achnanthes minutissima,Costachorema xanthoptera (N=3),0
Ankitodesmus sp.,Costachorema xanthoptera (N=3),0
Batrachospermum,Costachorema xanthoptera (N=3),0
Blue-green algae,Costachorema xanthoptera (N=3),0
Calothrix,Costachorema xanthoptera (N=3),0
Cocconeis placentula,Costachorema xanthoptera (N=3),0
Cymbella kappi,Costachorema xanthoptera (N=3),0
Cymbella kappii,Costachorema xanthoptera (N=3),0
Cymbella mulleri,Costachorema xanthoptera (N=3),0
Diatoma heimale,Costachorema xanthoptera (N=3),0
Epithemia sorex,Costachorema xanthoptera (N=3),0
Eunotia pectinalis,Costachorema xanthoptera (N=3),0
Fragilaria vaucheriae,Costachorema xanthoptera (N=3),0
Frustulia rhomboides,Costachorema xanthoptera (N=3),0
Gomphoneis herculeana,Costachorema xanthoptera (N=3),0
Gomphonema accuminatum,Costachorema xanthoptera (N=3),0
Gomphonema angustatum,Costachorema xanthoptera (N=3),0
Gomphonema intricatum,Costachorema xanthoptera (N=3),0
Gomphonema parvulum,Costachorema xanthoptera (N=3),0
Gomphonema sp. III,Costachorema xanthoptera (N=3),0
Gomphonema sp. unk,Costachorema xanthoptera (N=3),0
Gomphonema truncatum,Costachorema xanthoptera (N=3),0
Green algae,Costachorema xanthoptera (N=3),0
Gyrosigma,Costachorema xanthoptera (N=3),0
Melosira varians,Costachorema xanthoptera (N=3),0
Navicula avenacea,Costachorema xanthoptera (N=3),0
Navicula rhynocephala,Costachorema xanthoptera (N=3),0
Nitzschia dissipata,Costachorema xanthoptera (N=3),0
Nitzschia dubia,Costachorema xanthoptera (N=3),0
Nitzschia linearis,Costachorema xanthoptera (N=3),0
Pinnularia spp.,Costachorema xanthoptera (N=3),0
Rhoicosphenia curvata,Costachorema xanthoptera (N=3),0
Staurostratum,Costachorema xanthoptera (N=3),0
Surirella elegans,Costachorema xanthoptera (N=3),0
Synedra ulna,Costachorema xanthoptera (N=3),0
Tabellaria flocculosa,Costachorema xanthoptera (N=3),0
Ulothrix,Costachorema xanthoptera (N=3),0
Ameletopsis perscitus,Costachorema xanthoptera (N=3),0
Aoteapsyche,Costachorema xanthoptera (N=3),0
Austroperla cyrene,Costachorema xanthoptera (N=3),0
Austrosimulium,Costachorema xanthoptera (N=3),0
Chironomini,Costachorema xanthoptera (N=3),0
Coloburiscus,Costachorema xanthoptera (N=3),0
Costachorema,Costachorema xanthoptera (N=3),0
Cricotopus sp I,Costachorema xanthoptera (N=3),0
Cricotopus sp II,Costachorema xanthoptera (N=3),0
Cristaperla,Costachorema xanthoptera (N=3),0
Deleatidium,Costachorema xanthoptera (N=3),1
Eriopterini,Costachorema xanthoptera (N=3),0
Eye forward chiron,Costachorema xanthoptera (N=3),0
Helicopsyche,Costachorema xanthoptera (N=3),0
Hudsonema aliena,Costachorema xanthoptera (N=3),0
Hudsonema amabilis,Costachorema xanthoptera (N=3),0
Hydora nitida (ad),Costachorema xanthoptera (N=3),0
Hydora nitida (l),Costachorema xanthoptera (N=3),0
Hydrobiosella stenocerca,Costachorema xanthoptera (N=3),0
Hydrobiosis parumbripennis,Costachorema xanthoptera (N=3),0
Mischoderus,Costachorema xanthoptera (N=3),0
Nannochorista phillpotti,Costachorema xanthoptera (N=3),0
Neozephlebia scita,Costachorema xanthoptera (N=3),0
Oligo II,Costachorema xanthoptera (N=3),0
Oligo Lumbri pink,Costachorema xanthoptera (N=3),0
Oligo skinny,Costachorema xanthoptera (N=3),0
Paracalliope fluviatalus,Costachorema xanthoptera (N=3),0
Paracalliope pale,Costachorema xanthoptera (N=3),0
Paralimnophila skuseii,Costachorema xanthoptera (N=3),0
Paucispinigera approximata,Costachorema xanthoptera (N=3),0
Polypedellum,Costachorema xanthoptera (N=3),0
Polypedellum II,Costachorema xanthoptera (N=3),0
