source,target,weight
Salvelinus namaycush,Gyrodactylus.3,0
Coregonus clupeaformis,Gyrodactylus.3,0
Coregonus artedii,Gyrodactylus.3,0
Esox lucius,Gyrodactylus.3,0
Carpiodes cyprinus,Gyrodactylus.3,0
Catostomus commersoni,Gyrodactylus.3,0
Moxostoma anisurum,Gyrodactylus.3,0
Chrosomus neogaeus,Gyrodactylus.3,0
Couesius plumbeus,Gyrodactylus.3,0
Notropis anogenus,Gyrodactylus.3,0
Notropis atherinoides,Gyrodactylus.3,0
Notropis hudsonius,Gyrodactylus.3,0
Pimephales notatus,Gyrodactylus.3,0
Pimephales promelas,Gyrodactylus.3,0
Semotilus margarita,Gyrodactylus.3,0
Ictalurus nebulosus,Gyrodactylus.3,0
Noturus gyrinus,Gyrodactylus.3,0
Lota lota,Gyrodactylus.3,0
Culaea inconstans,Gyrodactylus.3,0
Percopsis omiscomaycus,Gyrodactylus.3,0
Ambloplites rupestris,Gyrodactylus.3,0
Lepomis gibbosus,Gyrodactylus.3,12.5
Micropterus dolomieui,Gyrodactylus.3,0
Pomoxis nigromaculatus,Gyrodactylus.3,0
Perca flavescens,Gyrodactylus.3,0
Stizostedion canadense,Gyrodactylus.3,0
Stizostedion vitreum,Gyrodactylus.3,0
Etheostoma exile,Gyrodactylus.3,0
Etheostoma nigrum,Gyrodactylus.3,0
Percina caprodes,Gyrodactylus.3,0
Cottus bairdi,Gyrodactylus.3,0
Host species,Gyrodactylus.4,20
Salvelinus namaycush,Gyrodactylus.4,0
Coregonus clupeaformis,Gyrodactylus.4,0
Coregonus artedii,Gyrodactylus.4,0
Esox lucius,Gyrodactylus.4,0
Carpiodes cyprinus,Gyrodactylus.4,0
Catostomus commersoni,Gyrodactylus.4,0
Moxostoma anisurum,Gyrodactylus.4,0
Chrosomus neogaeus,Gyrodactylus.4,0
Couesius plumbeus,Gyrodactylus.4,0
Notropis anogenus,Gyrodactylus.4,50
Notropis atherinoides,Gyrodactylus.4,0
Notropis hudsonius,Gyrodactylus.4,0
Pimephales notatus,Gyrodactylus.4,0
Pimephales promelas,Gyrodactylus.4,0
Semotilus margarita,Gyrodactylus.4,0
Ictalurus nebulosus,Gyrodactylus.4,0
Noturus gyrinus,Gyrodactylus.4,27.3
Lota lota,Gyrodactylus.4,0
Culaea inconstans,Gyrodactylus.4,0
Percopsis omiscomaycus,Gyrodactylus.4,76.9
Ambloplites rupestris,Gyrodactylus.4,65
Lepomis gibbosus,Gyrodactylus.4,0
Micropterus dolomieui,Gyrodactylus.4,0
Pomoxis nigromaculatus,Gyrodactylus.4,0
Perca flavescens,Gyrodactylus.4,0
Stizostedion canadense,Gyrodactylus.4,0
Stizostedion vitreum,Gyrodactylus.4,0
Etheostoma exile,Gyrodactylus.4,43.8
Etheostoma nigrum,Gyrodactylus.4,79.2
Percina caprodes,Gyrodactylus.4,0
Cottus bairdi,Gyrodactylus.4,0
Host species,Octomacrum,21
Salvelinus namaycush,Octomacrum,0
Coregonus clupeaformis,Octomacrum,0
Coregonus artedii,Octomacrum,0
Esox lucius,Octomacrum,0
Carpiodes cyprinus,Octomacrum,0
Catostomus commersoni,Octomacrum,11.8
Moxostoma anisurum,Octomacrum,0
Chrosomus neogaeus,Octomacrum,0
Couesius plumbeus,Octomacrum,0
Notropis anogenus,Octomacrum,0
Notropis atherinoides,Octomacrum,0
Notropis hudsonius,Octomacrum,0
Pimephales notatus,Octomacrum,0
Pimephales promelas,Octomacrum,0
Semotilus margarita,Octomacrum,0
Ictalurus nebulosus,Octomacrum,0
Noturus gyrinus,Octomacrum,0
Lota lota,Octomacrum,0
Culaea inconstans,Octomacrum,0
Percopsis omiscomaycus,Octomacrum,0
Ambloplites rupestris,Octomacrum,0
Lepomis gibbosus,Octomacrum,0
Micropterus dolomieui,Octomacrum,0
Pomoxis nigromaculatus,Octomacrum,0
Perca flavescens,Octomacrum,0
Stizostedion canadense,Octomacrum,0
Stizostedion vitreum,Octomacrum,0
Etheostoma exile,Octomacrum,0
Etheostoma nigrum,Octomacrum,0
Percina caprodes,Octomacrum,0
Cottus bairdi,Octomacrum,0
Host species,Octomacrum.1,22
Salvelinus namaycush,Octomacrum.1,0
Coregonus clupeaformis,Octomacrum.1,0
Coregonus artedii,Octomacrum.1,0
Esox lucius,Octomacrum.1,0
Carpiodes cyprinus,Octomacrum.1,0
Catostomus commersoni,Octomacrum.1,0
Moxostoma anisurum,Octomacrum.1,0
Chrosomus neogaeus,Octomacrum.1,81.8
Couesius plumbeus,Octomacrum.1,0
Notropis anogenus,Octomacrum.1,0
Notropis atherinoides,Octomacrum.1,0
Notropis hudsonius,Octomacrum.1,0
Pimephales notatus,Octomacrum.1,0
Pimephales promelas,Octomacrum.1,0
Semotilus margarita,Octomacrum.1,60
Ictalurus nebulosus,Octomacrum.1,0
Noturus gyrinus,Octomacrum.1,0
Lota lota,Octomacrum.1,0
Culaea inconstans,Octomacrum.1,0
Percopsis omiscomaycus,Octomacrum.1,0
Ambloplites rupestris,Octomacrum.1,0
Lepomis gibbosus,Octomacrum.1,0
Micropterus dolomieui,Octomacrum.1,0
Pomoxis nigromaculatus,Octomacrum.1,0
Perca flavescens,Octomacrum.1,0
Stizostedion canadense,Octomacrum.1,0
Stizostedion vitreum,Octomacrum.1,0
Etheostoma exile,Octomacrum.1,0
Etheostoma nigrum,Octomacrum.1,0
Percina caprodes,Octomacrum.1,0
Cottus bairdi,Octomacrum.1,0
Host species,Octomacrum.2,23
Salvelinus namaycush,Octomacrum.2,0
Coregonus clupeaformis,Octomacrum.2,0
Coregonus artedii,Octomacrum.2,0
Esox lucius,Octomacrum.2,0
Carpiodes cyprinus,Octomacrum.2,0
Catostomus commersoni,Octomacrum.2,0
Moxostoma anisurum,Octomacrum.2,0
Chrosomus neogaeus,Octomacrum.2,0
Couesius plumbeus,Octomacrum.2,40
Notropis anogenus,Octomacrum.2,0
Notropis atherinoides,Octomacrum.2,0
Notropis hudsonius,Octomacrum.2,0
Pimephales notatus,Octomacrum.2,0
Pimephales promelas,Octomacrum.2,0
Semotilus margarita,Octomacrum.2,0
Ictalurus nebulosus,Octomacrum.2,0
Noturus gyrinus,Octomacrum.2,0
Lota lota,Octomacrum.2,0
Culaea inconstans,Octomacrum.2,0
Percopsis omiscomaycus,Octomacrum.2,0
Ambloplites rupestris,Octomacrum.2,0
Lepomis gibbosus,Octomacrum.2,0
Micropterus dolomieui,Octomacrum.2,0
Pomoxis nigromaculatus,Octomacrum.2,0
Perca flavescens,Octomacrum.2,0
Stizostedion canadense,Octomacrum.2,0
Stizostedion vitreum,Octomacrum.2,0
Etheostoma exile,Octomacrum.2,0
Etheostoma nigrum,Octomacrum.2,0
Percina caprodes,Octomacrum.2,0
Cottus bairdi,Octomacrum.2,0
Host species,Pellucidhaptor,24
Salvelinus namaycush,Pellucidhaptor,0
Coregonus clupeaformis,Pellucidhaptor,0
Coregonus artedii,Pellucidhaptor,0
Esox lucius,Pellucidhaptor,0
Carpiodes cyprinus,Pellucidhaptor,0
Catostomus commersoni,Pellucidhaptor,11.8
Moxostoma anisurum,Pellucidhaptor,0
Chrosomus neogaeus,Pellucidhaptor,0
Couesius plumbeus,Pellucidhaptor,0
Notropis anogenus,Pellucidhaptor,0
Notropis atherinoides,Pellucidhaptor,0
Notropis hudsonius,Pellucidhaptor,0
Pimephales notatus,Pellucidhaptor,0
Pimephales promelas,Pellucidhaptor,0
Semotilus margarita,Pellucidhaptor,0
Ictalurus nebulosus,Pellucidhaptor,0
Noturus gyrinus,Pellucidhaptor,0
Lota lota,Pellucidhaptor,0
Culaea inconstans,Pellucidhaptor,0
Percopsis omiscomaycus,Pellucidhaptor,0
Ambloplites rupestris,Pellucidhaptor,0
Lepomis gibbosus,Pellucidhaptor,0
Micropterus dolomieui,Pellucidhaptor,0
Pomoxis nigromaculatus,Pellucidhaptor,0
Perca flavescens,Pellucidhaptor,0
Stizostedion canadense,Pellucidhaptor,0
Stizostedion vitreum,Pellucidhaptor,0
Etheostoma exile,Pellucidhaptor,0
Etheostoma nigrum,Pellucidhaptor,0
Percina caprodes,Pellucidhaptor,0
Cottus bairdi,Pellucidhaptor,0
Host species,Pseudomurraytrema,25
Salvelinus namaycush,Pseudomurraytrema,0
Coregonus clupeaformis,Pseudomurraytrema,0
Coregonus artedii,Pseudomurraytrema,0
Esox lucius,Pseudomurraytrema,0
Carpiodes cyprinus,Pseudomurraytrema,0
Catostomus commersoni,Pseudomurraytrema,13.7
Moxostoma anisurum,Pseudomurraytrema,100
Chrosomus neogaeus,Pseudomurraytrema,0
Couesius plumbeus,Pseudomurraytrema,0
Notropis anogenus,Pseudomurraytrema,0
Notropis atherinoides,Pseudomurraytrema,0
Notropis hudsonius,Pseudomurraytrema,0
Pimephales notatus,Pseudomurraytrema,0
Pimephales promelas,Pseudomurraytrema,0
Semotilus margarita,Pseudomurraytrema,0
Ictalurus nebulosus,Pseudomurraytrema,0
Noturus gyrinus,Pseudomurraytrema,0
Lota lota,Pseudomurraytrema,0
Culaea inconstans,Pseudomurraytrema,0
Percopsis omiscomaycus,Pseudomurraytrema,0
Ambloplites rupestris,Pseudomurraytrema,0
Lepomis gibbosus,Pseudomurraytrema,0
Micropterus dolomieui,Pseudomurraytrema,0
Pomoxis nigromaculatus,Pseudomurraytrema,0
Perca flavescens,Pseudomurraytrema,0
Stizostedion canadense,Pseudomurraytrema,0
Stizostedion vitreum,Pseudomurraytrema,0
Etheostoma exile,Pseudomurraytrema,0
Etheostoma nigrum,Pseudomurraytrema,0
Percina caprodes,Pseudomurraytrema,0
Cottus bairdi,Pseudomurraytrema,0
Host species,Pseudomurraytrema.1,26
Salvelinus namaycush,Pseudomurraytrema.1,0
Coregonus clupeaformis,Pseudomurraytrema.1,0
Coregonus artedii,Pseudomurraytrema.1,0
Esox lucius,Pseudomurraytrema.1,0
Carpiodes cyprinus,Pseudomurraytrema.1,0
Catostomus commersoni,Pseudomurraytrema.1,0
Moxostoma anisurum,Pseudomurraytrema.1,100
Chrosomus neogaeus,Pseudomurraytrema.1,0
Couesius plumbeus,Pseudomurraytrema.1,0
Notropis anogenus,Pseudomurraytrema.1,0
Notropis atherinoides,Pseudomurraytrema.1,0
Notropis hudsonius,Pseudomurraytrema.1,0
Pimephales notatus,Pseudomurraytrema.1,0
Pimephales promelas,Pseudomurraytrema.1,0
Semotilus margarita,Pseudomurraytrema.1,0
Ictalurus nebulosus,Pseudomurraytrema.1,0
Noturus gyrinus,Pseudomurraytrema.1,0
Lota lota,Pseudomurraytrema.1,0
Culaea inconstans,Pseudomurraytrema.1,0
Percopsis omiscomaycus,Pseudomurraytrema.1,0
Ambloplites rupestris,Pseudomurraytrema.1,0
Lepomis gibbosus,Pseudomurraytrema.1,0
Micropterus dolomieui,Pseudomurraytrema.1,0
Pomoxis nigromaculatus,Pseudomurraytrema.1,0
Perca flavescens,Pseudomurraytrema.1,0
Stizostedion canadense,Pseudomurraytrema.1,0
Stizostedion vitreum,Pseudomurraytrema.1,0
Etheostoma exile,Pseudomurraytrema.1,0
Etheostoma nigrum,Pseudomurraytrema.1,0
Percina caprodes,Pseudomurraytrema.1,0
Cottus bairdi,Pseudomurraytrema.1,0
Host species,Tetraonchus,27
Salvelinus namaycush,Tetraonchus,0
Coregonus clupeaformis,Tetraonchus,0
Coregonus artedii,Tetraonchus,0
Esox lucius,Tetraonchus,69.6
Carpiodes cyprinus,Tetraonchus,0
Catostomus commersoni,Tetraonchus,0
Moxostoma anisurum,Tetraonchus,0
Chrosomus neogaeus,Tetraonchus,0
Couesius plumbeus,Tetraonchus,0
Notropis anogenus,Tetraonchus,0
Notropis atherinoides,Tetraonchus,0
Notropis hudsonius,Tetraonchus,0
Pimephales notatus,Tetraonchus,0
Pimephales promelas,Tetraonchus,0
Semotilus margarita,Tetraonchus,0
Ictalurus nebulosus,Tetraonchus,0
Noturus gyrinus,Tetraonchus,0
Lota lota,Tetraonchus,0
Culaea inconstans,Tetraonchus,0
Percopsis omiscomaycus,Tetraonchus,0
Ambloplites rupestris,Tetraonchus,0
Lepomis gibbosus,Tetraonchus,0
Micropterus dolomieui,Tetraonchus,0
Pomoxis nigromaculatus,Tetraonchus,0
Perca flavescens,Tetraonchus,0
Stizostedion canadense,Tetraonchus,0
Stizostedion vitreum,Tetraonchus,0
Etheostoma exile,Tetraonchus,0
Etheostoma nigrum,Tetraonchus,0
Percina caprodes,Tetraonchus,0
Cottus bairdi,Tetraonchus,0
Host species,Allocreadium,28
Salvelinus namaycush,Allocreadium,0
Coregonus clupeaformis,Allocreadium,0
Coregonus artedii,Allocreadium,0
Esox lucius,Allocreadium,0
Carpiodes cyprinus,Allocreadium,0
Catostomus commersoni,Allocreadium,3.9
Moxostoma anisurum,Allocreadium,0
Chrosomus neogaeus,Allocreadium,0
Couesius plumbeus,Allocreadium,0
Notropis anogenus,Allocreadium,0
Notropis atherinoides,Allocreadium,0
Notropis hudsonius,Allocreadium,0
Pimephales notatus,Allocreadium,0
Pimephales promelas,Allocreadium,16.7
Semotilus margarita,Allocreadium,0
Ictalurus nebulosus,Allocreadium,0
Noturus gyrinus,Allocreadium,0
Lota lota,Allocreadium,0
Culaea inconstans,Allocreadium,0
Percopsis omiscomaycus,Allocreadium,0
Ambloplites rupestris,Allocreadium,0
Lepomis gibbosus,Allocreadium,0
Micropterus dolomieui,Allocreadium,0
Pomoxis nigromaculatus,Allocreadium,0
Perca flavescens,Allocreadium,0
Stizostedion canadense,Allocreadium,0
Stizostedion vitreum,Allocreadium,0
Etheostoma exile,Allocreadium,0
Etheostoma nigrum,Allocreadium,0
Percina caprodes,Allocreadium,0
Cottus bairdi,Allocreadium,0
Host species,Allocreadium.1,29
Salvelinus namaycush,Allocreadium.1,0
Coregonus clupeaformis,Allocreadium.1,0
Coregonus artedii,Allocreadium.1,0
Esox lucius,Allocreadium.1,0
Carpiodes cyprinus,Allocreadium.1,0
Catostomus commersoni,Allocreadium.1,0
Moxostoma anisurum,Allocreadium.1,0
Chrosomus neogaeus,Allocreadium.1,0
Couesius plumbeus,Allocreadium.1,0
Notropis anogenus,Allocreadium.1,0
Notropis atherinoides,Allocreadium.1,0
Notropis hudsonius,Allocreadium.1,0
Pimephales notatus,Allocreadium.1,0
Pimephales promelas,Allocreadium.1,0
Semotilus margarita,Allocreadium.1,0
Ictalurus nebulosus,Allocreadium.1,5
Noturus gyrinus,Allocreadium.1,0
Lota lota,Allocreadium.1,0
Culaea inconstans,Allocreadium.1,0
Percopsis omiscomaycus,Allocreadium.1,0
Ambloplites rupestris,Allocreadium.1,0
Lepomis gibbosus,Allocreadium.1,0
Micropterus dolomieui,Allocreadium.1,0
Pomoxis nigromaculatus,Allocreadium.1,0
Perca flavescens,Allocreadium.1,0
Stizostedion canadense,Allocreadium.1,0
Stizostedion vitreum,Allocreadium.1,0
Etheostoma exile,Allocreadium.1,0
Etheostoma nigrum,Allocreadium.1,0
Percina caprodes,Allocreadium.1,0
Cottus bairdi,Allocreadium.1,0
Host species,Alloglossidium,30
Salvelinus namaycush,Alloglossidium,0
Coregonus clupeaformis,Alloglossidium,0
Coregonus artedii,Alloglossidium,0
Esox lucius,Alloglossidium,0
Carpiodes cyprinus,Alloglossidium,0
Catostomus commersoni,Alloglossidium,0
Moxostoma anisurum,Alloglossidium,0
Chrosomus neogaeus,Alloglossidium,0
Couesius plumbeus,Alloglossidium,0
Notropis anogenus,Alloglossidium,0
Notropis atherinoides,Alloglossidium,0
Notropis hudsonius,Alloglossidium,0
Pimephales notatus,Alloglossidium,0
Pimephales promelas,Alloglossidium,0
Semotilus margarita,Alloglossidium,0
Ictalurus nebulosus,Alloglossidium,0
Noturus gyrinus,Alloglossidium,27.3
Lota lota,Alloglossidium,0
Culaea inconstans,Alloglossidium,0
Percopsis omiscomaycus,Alloglossidium,0
Ambloplites rupestris,Alloglossidium,0
Lepomis gibbosus,Alloglossidium,0
Micropterus dolomieui,Alloglossidium,0
Pomoxis nigromaculatus,Alloglossidium,0
Perca flavescens,Alloglossidium,0
Stizostedion canadense,Alloglossidium,0
Stizostedion vitreum,Alloglossidium,0
Etheostoma exile,Alloglossidium,0
Etheostoma nigrum,Alloglossidium,0
Percina caprodes,Alloglossidium,0
Cottus bairdi,Alloglossidium,0
Host species,Alloglossidium.1,31
Salvelinus namaycush,Alloglossidium.1,0
Coregonus clupeaformis,Alloglossidium.1,0
Coregonus artedii,Alloglossidium.1,0
Esox lucius,Alloglossidium.1,0
Carpiodes cyprinus,Alloglossidium.1,0
Catostomus commersoni,Alloglossidium.1,0
Moxostoma anisurum,Alloglossidium.1,0
Chrosomus neogaeus,Alloglossidium.1,0
Couesius plumbeus,Alloglossidium.1,0
Notropis anogenus,Alloglossidium.1,0
Notropis atherinoides,Alloglossidium.1,0
Notropis hudsonius,Alloglossidium.1,0
Pimephales notatus,Alloglossidium.1,0
Pimephales promelas,Alloglossidium.1,0
Semotilus margarita,Alloglossidium.1,0
Ictalurus nebulosus,Alloglossidium.1,10
Noturus gyrinus,Alloglossidium.1,0
Lota lota,Alloglossidium.1,0
Culaea inconstans,Alloglossidium.1,0
Percopsis omiscomaycus,Alloglossidium.1,0
Ambloplites rupestris,Alloglossidium.1,0
Lepomis gibbosus,Alloglossidium.1,0
Micropterus dolomieui,Alloglossidium.1,0
Pomoxis nigromaculatus,Alloglossidium.1,0
Perca flavescens,Alloglossidium.1,0
Stizostedion canadense,Alloglossidium.1,0
Stizostedion vitreum,Alloglossidium.1,0
Etheostoma exile,Alloglossidium.1,0
Etheostoma nigrum,Alloglossidium.1,0
Percina caprodes,Alloglossidium.1,0
Cottus bairdi,Alloglossidium.1,0
Host species,Apophallus,32
Salvelinus namaycush,Apophallus,0
Coregonus clupeaformis,Apophallus,0
Coregonus artedii,Apophallus,0
Esox lucius,Apophallus,0
Carpiodes cyprinus,Apophallus,0
Catostomus commersoni,Apophallus,0
Moxostoma anisurum,Apophallus,0
Chrosomus neogaeus,Apophallus,0
Couesius plumbeus,Apophallus,0
Notropis anogenus,Apophallus,0
Notropis atherinoides,Apophallus,0
Notropis hudsonius,Apophallus,0
Pimephales notatus,Apophallus,0
Pimephales promelas,Apophallus,0
Semotilus margarita,Apophallus,0
Ictalurus nebulosus,Apophallus,0
Noturus gyrinus,Apophallus,0
Lota lota,Apophallus,0
Culaea inconstans,Apophallus,0
Percopsis omiscomaycus,Apophallus,0
Ambloplites rupestris,Apophallus,0
Lepomis gibbosus,Apophallus,0
Micropterus dolomieui,Apophallus,0
Pomoxis nigromaculatus,Apophallus,0
Perca flavescens,Apophallus,34.3
Stizostedion canadense,Apophallus,0
Stizostedion vitreum,Apophallus,0
Etheostoma exile,Apophallus,25
Etheostoma nigrum,Apophallus,16.7
Percina caprodes,Apophallus,0
Cottus bairdi,Apophallus,0
Host species,Azygia,33
Salvelinus namaycush,Azygia,0
Coregonus clupeaformis,Azygia,0
Coregonus artedii,Azygia,0
Esox lucius,Azygia,26.1
Carpiodes cyprinus,Azygia,0
Catostomus commersoni,Azygia,0
Moxostoma anisurum,Azygia,0
Chrosomus neogaeus,Azygia,0
Couesius plumbeus,Azygia,0
Notropis anogenus,Azygia,0
Notropis atherinoides,Azygia,0
Notropis hudsonius,Azygia,0
Pimephales notatus,Azygia,0
Pimephales promelas,Azygia,0
Semotilus margarita,Azygia,0
Ictalurus nebulosus,Azygia,25
Noturus gyrinus,Azygia,0
Lota lota,Azygia,23.5
Culaea inconstans,Azygia,0
Percopsis omiscomaycus,Azygia,0
Ambloplites rupestris,Azygia,30
Lepomis gibbosus,Azygia,18.8
Micropterus dolomieui,Azygia,5.4
Pomoxis nigromaculatus,Azygia,0
Perca flavescens,Azygia,0
Stizostedion canadense,Azygia,0
Stizostedion vitreum,Azygia,13.8
Etheostoma exile,Azygia,12.5
Etheostoma nigrum,Azygia,12.5
Percina caprodes,Azygia,0
Cottus bairdi,Azygia,0
Host species,Azygia.1,34
Salvelinus namaycush,Azygia.1,0
Coregonus clupeaformis,Azygia.1,0
Coregonus artedii,Azygia.1,0
Esox lucius,Azygia.1,8.7
Carpiodes cyprinus,Azygia.1,0
Catostomus commersoni,Azygia.1,0
Moxostoma anisurum,Azygia.1,0
Chrosomus neogaeus,Azygia.1,0
Couesius plumbeus,Azygia.1,0
Notropis anogenus,Azygia.1,0
Notropis atherinoides,Azygia.1,0
Notropis hudsonius,Azygia.1,0
Pimephales notatus,Azygia.1,0
Pimephales promelas,Azygia.1,0
Semotilus margarita,Azygia.1,0
Ictalurus nebulosus,Azygia.1,0
Noturus gyrinus,Azygia.1,0
Lota lota,Azygia.1,0
Culaea inconstans,Azygia.1,0
Percopsis omiscomaycus,Azygia.1,0
Ambloplites rupestris,Azygia.1,0
Lepomis gibbosus,Azygia.1,0
Micropterus dolomieui,Azygia.1,0
Pomoxis nigromaculatus,Azygia.1,0
Perca flavescens,Azygia.1,0
Stizostedion canadense,Azygia.1,0
Stizostedion vitreum,Azygia.1,0
Etheostoma exile,Azygia.1,0
Etheostoma nigrum,Azygia.1,0
Percina caprodes,Azygia.1,0
Cottus bairdi,Azygia.1,0
Host species,Bucephalus,35
Salvelinus namaycush,Bucephalus,0
Coregonus clupeaformis,Bucephalus,0
Coregonus artedii,Bucephalus,0
Esox lucius,Bucephalus,0
Carpiodes cyprinus,Bucephalus,0
Catostomus commersoni,Bucephalus,0
Moxostoma anisurum,Bucephalus,0
Chrosomus neogaeus,Bucephalus,0
Couesius plumbeus,Bucephalus,0
Notropis anogenus,Bucephalus,0
Notropis atherinoides,Bucephalus,0
Notropis hudsonius,Bucephalus,0
Pimephales notatus,Bucephalus,0
Pimephales promelas,Bucephalus,0
Semotilus margarita,Bucephalus,0
Ictalurus nebulosus,Bucephalus,0
Noturus gyrinus,Bucephalus,0
Lota lota,Bucephalus,0
Culaea inconstans,Bucephalus,0
Percopsis omiscomaycus,Bucephalus,0
Ambloplites rupestris,Bucephalus,0
Lepomis gibbosus,Bucephalus,0
Micropterus dolomieui,Bucephalus,0
Pomoxis nigromaculatus,Bucephalus,0
Perca flavescens,Bucephalus,0
Stizostedion canadense,Bucephalus,22.2
Stizostedion vitreum,Bucephalus,0
Etheostoma exile,Bucephalus,0
Etheostoma nigrum,Bucephalus,0
Percina caprodes,Bucephalus,0
Cottus bairdi,Bucephalus,0
Host species,Bunodera,36
Salvelinus namaycush,Bunodera,0
Coregonus clupeaformis,Bunodera,0
Coregonus artedii,Bunodera,0
Esox lucius,Bunodera,0
Carpiodes cyprinus,Bunodera,0
Catostomus commersoni,Bunodera,0
Moxostoma anisurum,Bunodera,0
Chrosomus neogaeus,Bunodera,0
Couesius plumbeus,Bunodera,0
Notropis anogenus,Bunodera,0
Notropis atherinoides,Bunodera,0
Notropis hudsonius,Bunodera,0
Pimephales notatus,Bunodera,0
Pimephales promelas,Bunodera,0
Semotilus margarita,Bunodera,0
Ictalurus nebulosus,Bunodera,0
Noturus gyrinus,Bunodera,0
Lota lota,Bunodera,0
Culaea inconstans,Bunodera,0
Percopsis omiscomaycus,Bunodera,0
Ambloplites rupestris,Bunodera,0
Lepomis gibbosus,Bunodera,0
Micropterus dolomieui,Bunodera,0
Pomoxis nigromaculatus,Bunodera,0
Perca flavescens,Bunodera,4.5
Stizostedion canadense,Bunodera,0
Stizostedion vitreum,Bunodera,20.7
Etheostoma exile,Bunodera,0
Etheostoma nigrum,Bunodera,0
Percina caprodes,Bunodera,0
Cottus bairdi,Bunodera,0
Host species,Bunoderina,37
Salvelinus namaycush,Bunoderina,0
Coregonus clupeaformis,Bunoderina,0
Coregonus artedii,Bunoderina,0
Esox lucius,Bunoderina,0
Carpiodes cyprinus,Bunoderina,0
Catostomus commersoni,Bunoderina,0
Moxostoma anisurum,Bunoderina,0
Chrosomus neogaeus,Bunoderina,0
Couesius plumbeus,Bunoderina,0
Notropis anogenus,Bunoderina,0
Notropis atherinoides,Bunoderina,0
Notropis hudsonius,Bunoderina,0
Pimephales notatus,Bunoderina,0
Pimephales promelas,Bunoderina,0
Semotilus margarita,Bunoderina,0
Ictalurus nebulosus,Bunoderina,0
Noturus gyrinus,Bunoderina,0
Lota lota,Bunoderina,0
Culaea inconstans,Bunoderina,29.4
Percopsis omiscomaycus,Bunoderina,0
Ambloplites rupestris,Bunoderina,0
Lepomis gibbosus,Bunoderina,0
Micropterus dolomieui,Bunoderina,0
Pomoxis nigromaculatus,Bunoderina,0
Perca flavescens,Bunoderina,0
Stizostedion canadense,Bunoderina,0
Stizostedion vitreum,Bunoderina,0
Etheostoma exile,Bunoderina,0
Etheostoma nigrum,Bunoderina,0
Percina caprodes,Bunoderina,0
Cottus bairdi,Bunoderina,0
Host species,Caecincola,38
Salvelinus namaycush,Caecincola,0
Coregonus clupeaformis,Caecincola,0
Coregonus artedii,Caecincola,0
Esox lucius,Caecincola,0
Carpiodes cyprinus,Caecincola,0
Catostomus commersoni,Caecincola,0
Moxostoma anisurum,Caecincola,0
Chrosomus neogaeus,Caecincola,0
Couesius plumbeus,Caecincola,0
Notropis anogenus,Caecincola,0
Notropis atherinoides,Caecincola,0
Notropis hudsonius,Caecincola,0
Pimephales notatus,Caecincola,0
Pimephales promelas,Caecincola,0
Semotilus margarita,Caecincola,0
Ictalurus nebulosus,Caecincola,0
Noturus gyrinus,Caecincola,0
Lota lota,Caecincola,0
Culaea inconstans,Caecincola,0
Percopsis omiscomaycus,Caecincola,0
Ambloplites rupestris,Caecincola,0
Lepomis gibbosus,Caecincola,0
Micropterus dolomieui,Caecincola,8.1
Pomoxis nigromaculatus,Caecincola,0
Perca flavescens,Caecincola,0
Stizostedion canadense,Caecincola,0
Stizostedion vitreum,Caecincola,0
Etheostoma exile,Caecincola,0
Etheostoma nigrum,Caecincola,0
Percina caprodes,Caecincola,0
Cottus bairdi,Caecincola,0
Host species,Centrovarium,39
Salvelinus namaycush,Centrovarium,0
Coregonus clupeaformis,Centrovarium,0
Coregonus artedii,Centrovarium,0
Esox lucius,Centrovarium,0
Carpiodes cyprinus,Centrovarium,0
Catostomus commersoni,Centrovarium,0
Moxostoma anisurum,Centrovarium,0
Chrosomus neogaeus,Centrovarium,0
Couesius plumbeus,Centrovarium,0
Notropis anogenus,Centrovarium,0
Notropis atherinoides,Centrovarium,0
Notropis hudsonius,Centrovarium,0
Pimephales notatus,Centrovarium,0
Pimephales promelas,Centrovarium,0
Semotilus margarita,Centrovarium,0
Ictalurus nebulosus,Centrovarium,0
Noturus gyrinus,Centrovarium,0
Lota lota,Centrovarium,0
Culaea inconstans,Centrovarium,0
Percopsis omiscomaycus,Centrovarium,0
Ambloplites rupestris,Centrovarium,0
Lepomis gibbosus,Centrovarium,0
Micropterus dolomieui,Centrovarium,0
Pomoxis nigromaculatus,Centrovarium,0
Perca flavescens,Centrovarium,3
Stizostedion canadense,Centrovarium,44.4
Stizostedion vitreum,Centrovarium,0
Etheostoma exile,Centrovarium,0
Etheostoma nigrum,Centrovarium,0
Percina caprodes,Centrovarium,0
Cottus bairdi,Centrovarium,0
Host species,Clinostomum,40
Salvelinus namaycush,Clinostomum,0
Coregonus clupeaformis,Clinostomum,0
Coregonus artedii,Clinostomum,0
Esox lucius,Clinostomum,13
Carpiodes cyprinus,Clinostomum,0
Catostomus commersoni,Clinostomum,0
Moxostoma anisurum,Clinostomum,0
Chrosomus neogaeus,Clinostomum,0
Couesius plumbeus,Clinostomum,0
Notropis anogenus,Clinostomum,0
Notropis atherinoides,Clinostomum,0
Notropis hudsonius,Clinostomum,4
Pimephales notatus,Clinostomum,10
Pimephales promelas,Clinostomum,0
Semotilus margarita,Clinostomum,0
Ictalurus nebulosus,Clinostomum,30
Noturus gyrinus,Clinostomum,0
Lota lota,Clinostomum,0
Culaea inconstans,Clinostomum,0
