source,target,weight
Lota lota,Bothriocephalus.3,14.3
Culaea inconstans,Bothriocephalus.3,0
Cottus bairdi,Bothriocephalus.3,0
Host species,Eubothrium,40
Osmerus mordax,Eubothrium,0
Coregonus artedi,Eubothrium,0
Coregonus hoyi,Eubothrium,0
Coregonus clupeaformis,Eubothrium,0
Prosopium cylindraceum,Eubothrium,0
Oncorhynchus mykiss,Eubothrium,0
Salvelinus fontinalis,Eubothrium,0
Salvelinus namaycush,Eubothrium,100
Catostomus commersoni,Eubothrium,0
Catostomus catostomus,Eubothrium,0
Semotilus atromaculatus,Eubothrium,0
Rhinichthys cataractae,Eubothrium,0
Chrosomus eos,Eubothrium,0
Notropis atherinoides,Eubothrium,0
Notropis cornutus,Eubothrium,0
Notropis hudsonius,Eubothrium,0
Notropis volucellus,Eubothrium,0
Notropis heterolepis,Eubothrium,0
Pimephales notatus,Eubothrium,0
Ictalurus nebulosus,Eubothrium,0
Esox lucius,Eubothrium,0
Percopsis omiscomaycus,Eubothrium,0
Perca flavescens,Eubothrium,0
Stizostedion vitreum,Eubothrium,0
Etheostoma nigrum,Eubothrium,0
Etheostoma exile,Eubothrium,0
Micropterus dolomieui,Eubothrium,0
Micropterus salmoides,Eubothrium,0
Lepomis gibbosus,Eubothrium,0
Ambloplites rupestris,Eubothrium,0
Lota lota,Eubothrium,0
Culaea inconstans,Eubothrium,0
Cottus bairdi,Eubothrium,0
Host species,Corallobothrium,41
Osmerus mordax,Corallobothrium,0
Coregonus artedi,Corallobothrium,0
Coregonus hoyi,Corallobothrium,0
Coregonus clupeaformis,Corallobothrium,0
Prosopium cylindraceum,Corallobothrium,0
Oncorhynchus mykiss,Corallobothrium,0
Salvelinus fontinalis,Corallobothrium,0
Salvelinus namaycush,Corallobothrium,0
Catostomus commersoni,Corallobothrium,0
Catostomus catostomus,Corallobothrium,0
Semotilus atromaculatus,Corallobothrium,0
Rhinichthys cataractae,Corallobothrium,0
Chrosomus eos,Corallobothrium,0
Notropis atherinoides,Corallobothrium,0
Notropis cornutus,Corallobothrium,0
Notropis hudsonius,Corallobothrium,0
Notropis volucellus,Corallobothrium,0
Notropis heterolepis,Corallobothrium,0
Pimephales notatus,Corallobothrium,0
Ictalurus nebulosus,Corallobothrium,71.4
Esox lucius,Corallobothrium,0
Percopsis omiscomaycus,Corallobothrium,0
Perca flavescens,Corallobothrium,0
Stizostedion vitreum,Corallobothrium,0
Etheostoma nigrum,Corallobothrium,0
Etheostoma exile,Corallobothrium,0
Micropterus dolomieui,Corallobothrium,0
Micropterus salmoides,Corallobothrium,0
Lepomis gibbosus,Corallobothrium,0
Ambloplites rupestris,Corallobothrium,0
Lota lota,Corallobothrium,0
Culaea inconstans,Corallobothrium,0
Cottus bairdi,Corallobothrium,0
Host species,Cyathocephalus,42
Osmerus mordax,Cyathocephalus,0
Coregonus artedi,Cyathocephalus,0
Coregonus hoyi,Cyathocephalus,0
Coregonus clupeaformis,Cyathocephalus,40.4
Prosopium cylindraceum,Cyathocephalus,0
Oncorhynchus mykiss,Cyathocephalus,0
Salvelinus fontinalis,Cyathocephalus,0
Salvelinus namaycush,Cyathocephalus,0
Catostomus commersoni,Cyathocephalus,0
Catostomus catostomus,Cyathocephalus,0
Semotilus atromaculatus,Cyathocephalus,0
Rhinichthys cataractae,Cyathocephalus,0
Chrosomus eos,Cyathocephalus,0
Notropis atherinoides,Cyathocephalus,0
Notropis cornutus,Cyathocephalus,0
Notropis hudsonius,Cyathocephalus,0
Notropis volucellus,Cyathocephalus,0
Notropis heterolepis,Cyathocephalus,0
Pimephales notatus,Cyathocephalus,0
Ictalurus nebulosus,Cyathocephalus,0
Esox lucius,Cyathocephalus,0
Percopsis omiscomaycus,Cyathocephalus,0
Perca flavescens,Cyathocephalus,0
Stizostedion vitreum,Cyathocephalus,0
Etheostoma nigrum,Cyathocephalus,0
Etheostoma exile,Cyathocephalus,0
Micropterus dolomieui,Cyathocephalus,0
Micropterus salmoides,Cyathocephalus,0
Lepomis gibbosus,Cyathocephalus,0
Ambloplites rupestris,Cyathocephalus,0
Lota lota,Cyathocephalus,0
Culaea inconstans,Cyathocephalus,0
Cottus bairdi,Cyathocephalus,0
Host species,Diphyllobothrium,43
Osmerus mordax,Diphyllobothrium,0
Coregonus artedi,Diphyllobothrium,68.4
Coregonus hoyi,Diphyllobothrium,55.3
Coregonus clupeaformis,Diphyllobothrium,1
Prosopium cylindraceum,Diphyllobothrium,0
Oncorhynchus mykiss,Diphyllobothrium,13.3
Salvelinus fontinalis,Diphyllobothrium,0
Salvelinus namaycush,Diphyllobothrium,0
Catostomus commersoni,Diphyllobothrium,0
Catostomus catostomus,Diphyllobothrium,0
Semotilus atromaculatus,Diphyllobothrium,0
Rhinichthys cataractae,Diphyllobothrium,0
Chrosomus eos,Diphyllobothrium,0
Notropis atherinoides,Diphyllobothrium,0
Notropis cornutus,Diphyllobothrium,0
Notropis hudsonius,Diphyllobothrium,0
Notropis volucellus,Diphyllobothrium,0
Notropis heterolepis,Diphyllobothrium,0
Pimephales notatus,Diphyllobothrium,0
Ictalurus nebulosus,Diphyllobothrium,0
Esox lucius,Diphyllobothrium,0
Percopsis omiscomaycus,Diphyllobothrium,0
Perca flavescens,Diphyllobothrium,0
Stizostedion vitreum,Diphyllobothrium,0
Etheostoma nigrum,Diphyllobothrium,0
Etheostoma exile,Diphyllobothrium,0
Micropterus dolomieui,Diphyllobothrium,0
Micropterus salmoides,Diphyllobothrium,0
Lepomis gibbosus,Diphyllobothrium,0
Ambloplites rupestris,Diphyllobothrium,0
Lota lota,Diphyllobothrium,0
Culaea inconstans,Diphyllobothrium,0
Cottus bairdi,Diphyllobothrium,0
Host species,Ligula,44
Osmerus mordax,Ligula,0
Coregonus artedi,Ligula,0
Coregonus hoyi,Ligula,0
Coregonus clupeaformis,Ligula,0
Prosopium cylindraceum,Ligula,0
Oncorhynchus mykiss,Ligula,0
Salvelinus fontinalis,Ligula,0
Salvelinus namaycush,Ligula,0
Catostomus commersoni,Ligula,2.6
Catostomus catostomus,Ligula,0
Semotilus atromaculatus,Ligula,0
Rhinichthys cataractae,Ligula,0
Chrosomus eos,Ligula,0
Notropis atherinoides,Ligula,0
Notropis cornutus,Ligula,0
Notropis hudsonius,Ligula,3
Notropis volucellus,Ligula,0
Notropis heterolepis,Ligula,0
Pimephales notatus,Ligula,0
Ictalurus nebulosus,Ligula,0
Esox lucius,Ligula,0
Percopsis omiscomaycus,Ligula,0
Perca flavescens,Ligula,0
Stizostedion vitreum,Ligula,0
Etheostoma nigrum,Ligula,0
Etheostoma exile,Ligula,0
Micropterus dolomieui,Ligula,0
Micropterus salmoides,Ligula,0
Lepomis gibbosus,Ligula,0
Ambloplites rupestris,Ligula,0
Lota lota,Ligula,0
Culaea inconstans,Ligula,0
Cottus bairdi,Ligula,0
Host species,Triaenophorus,45
Osmerus mordax,Triaenophorus,0
Coregonus artedi,Triaenophorus,0
Coregonus hoyi,Triaenophorus,0
Coregonus clupeaformis,Triaenophorus,0
Prosopium cylindraceum,Triaenophorus,0
Oncorhynchus mykiss,Triaenophorus,0
Salvelinus fontinalis,Triaenophorus,0
Salvelinus namaycush,Triaenophorus,0
Catostomus commersoni,Triaenophorus,0
Catostomus catostomus,Triaenophorus,0
Semotilus atromaculatus,Triaenophorus,0
Rhinichthys cataractae,Triaenophorus,0
Chrosomus eos,Triaenophorus,0
Notropis atherinoides,Triaenophorus,0
Notropis cornutus,Triaenophorus,0
Notropis hudsonius,Triaenophorus,0
Notropis volucellus,Triaenophorus,0
Notropis heterolepis,Triaenophorus,0
Pimephales notatus,Triaenophorus,0
Ictalurus nebulosus,Triaenophorus,0
Esox lucius,Triaenophorus,48.5
Percopsis omiscomaycus,Triaenophorus,0
Perca flavescens,Triaenophorus,0
Stizostedion vitreum,Triaenophorus,0
Etheostoma nigrum,Triaenophorus,0
Etheostoma exile,Triaenophorus,0
Micropterus dolomieui,Triaenophorus,0
Micropterus salmoides,Triaenophorus,0
Lepomis gibbosus,Triaenophorus,0
Ambloplites rupestris,Triaenophorus,0
Lota lota,Triaenophorus,0
Culaea inconstans,Triaenophorus,0
Cottus bairdi,Triaenophorus,0
Host species,Triaenophorus.1,46
Osmerus mordax,Triaenophorus.1,0
Coregonus artedi,Triaenophorus.1,77.2
Coregonus hoyi,Triaenophorus.1,36.2
Coregonus clupeaformis,Triaenophorus.1,18.2
Prosopium cylindraceum,Triaenophorus.1,0
Oncorhynchus mykiss,Triaenophorus.1,0
Salvelinus fontinalis,Triaenophorus.1,0
Salvelinus namaycush,Triaenophorus.1,0
Catostomus commersoni,Triaenophorus.1,0
Catostomus catostomus,Triaenophorus.1,2.6
Semotilus atromaculatus,Triaenophorus.1,0
Rhinichthys cataractae,Triaenophorus.1,0
Chrosomus eos,Triaenophorus.1,0
Notropis atherinoides,Triaenophorus.1,0
Notropis cornutus,Triaenophorus.1,0
Notropis hudsonius,Triaenophorus.1,0
Notropis volucellus,Triaenophorus.1,0
Notropis heterolepis,Triaenophorus.1,0
Pimephales notatus,Triaenophorus.1,0
Ictalurus nebulosus,Triaenophorus.1,0
Esox lucius,Triaenophorus.1,0
Percopsis omiscomaycus,Triaenophorus.1,0
Perca flavescens,Triaenophorus.1,0
Stizostedion vitreum,Triaenophorus.1,0
Etheostoma nigrum,Triaenophorus.1,0
Etheostoma exile,Triaenophorus.1,0
Micropterus dolomieui,Triaenophorus.1,0
Micropterus salmoides,Triaenophorus.1,0
Lepomis gibbosus,Triaenophorus.1,0
Ambloplites rupestris,Triaenophorus.1,0
Lota lota,Triaenophorus.1,0
Culaea inconstans,Triaenophorus.1,0
Cottus bairdi,Triaenophorus.1,0
Host species,Triaenophorus.2,47
Osmerus mordax,Triaenophorus.2,0
Coregonus artedi,Triaenophorus.2,0
Coregonus hoyi,Triaenophorus.2,0
Coregonus clupeaformis,Triaenophorus.2,0
Prosopium cylindraceum,Triaenophorus.2,0
Oncorhynchus mykiss,Triaenophorus.2,0
Salvelinus fontinalis,Triaenophorus.2,0
Salvelinus namaycush,Triaenophorus.2,0
Catostomus commersoni,Triaenophorus.2,0
Catostomus catostomus,Triaenophorus.2,0
Semotilus atromaculatus,Triaenophorus.2,0
Rhinichthys cataractae,Triaenophorus.2,0
Chrosomus eos,Triaenophorus.2,0
Notropis atherinoides,Triaenophorus.2,0
Notropis cornutus,Triaenophorus.2,0
Notropis hudsonius,Triaenophorus.2,0
Notropis volucellus,Triaenophorus.2,0
Notropis heterolepis,Triaenophorus.2,0
Pimephales notatus,Triaenophorus.2,0
Ictalurus nebulosus,Triaenophorus.2,0
Esox lucius,Triaenophorus.2,0
Percopsis omiscomaycus,Triaenophorus.2,0
Perca flavescens,Triaenophorus.2,0
Stizostedion vitreum,Triaenophorus.2,4.9
Etheostoma nigrum,Triaenophorus.2,0
Etheostoma exile,Triaenophorus.2,0
Micropterus dolomieui,Triaenophorus.2,0
Micropterus salmoides,Triaenophorus.2,0
Lepomis gibbosus,Triaenophorus.2,0
Ambloplites rupestris,Triaenophorus.2,0
Lota lota,Triaenophorus.2,0
Culaea inconstans,Triaenophorus.2,0
Cottus bairdi,Triaenophorus.2,0
Host species,Proteocephalus,48
Osmerus mordax,Proteocephalus,0
Coregonus artedi,Proteocephalus,0
Coregonus hoyi,Proteocephalus,0
Coregonus clupeaformis,Proteocephalus,0
Prosopium cylindraceum,Proteocephalus,0
Oncorhynchus mykiss,Proteocephalus,0
Salvelinus fontinalis,Proteocephalus,0
Salvelinus namaycush,Proteocephalus,0
Catostomus commersoni,Proteocephalus,0
Catostomus catostomus,Proteocephalus,0
Semotilus atromaculatus,Proteocephalus,0
Rhinichthys cataractae,Proteocephalus,0
Chrosomus eos,Proteocephalus,0
Notropis atherinoides,Proteocephalus,0
Notropis cornutus,Proteocephalus,0
Notropis hudsonius,Proteocephalus,0
Notropis volucellus,Proteocephalus,0
Notropis heterolepis,Proteocephalus,0
Pimephales notatus,Proteocephalus,0
Ictalurus nebulosus,Proteocephalus,0
Esox lucius,Proteocephalus,0
Percopsis omiscomaycus,Proteocephalus,0
Perca flavescens,Proteocephalus,7
Stizostedion vitreum,Proteocephalus,0
Etheostoma nigrum,Proteocephalus,0
Etheostoma exile,Proteocephalus,0
Micropterus dolomieui,Proteocephalus,64.8
Micropterus salmoides,Proteocephalus,20
Lepomis gibbosus,Proteocephalus,63.6
Ambloplites rupestris,Proteocephalus,25.9
Lota lota,Proteocephalus,0
Culaea inconstans,Proteocephalus,0
Cottus bairdi,Proteocephalus,0
Host species,Proteocephalus.1,49
Osmerus mordax,Proteocephalus.1,0
Coregonus artedi,Proteocephalus.1,11.4
Coregonus hoyi,Proteocephalus.1,27.7
Coregonus clupeaformis,Proteocephalus.1,64.6
Prosopium cylindraceum,Proteocephalus.1,18.2
Oncorhynchus mykiss,Proteocephalus.1,0
Salvelinus fontinalis,Proteocephalus.1,0
Salvelinus namaycush,Proteocephalus.1,0
Catostomus commersoni,Proteocephalus.1,0
Catostomus catostomus,Proteocephalus.1,0
Semotilus atromaculatus,Proteocephalus.1,0
Rhinichthys cataractae,Proteocephalus.1,0
Chrosomus eos,Proteocephalus.1,0
Notropis atherinoides,Proteocephalus.1,0
Notropis cornutus,Proteocephalus.1,0
Notropis hudsonius,Proteocephalus.1,0
Notropis volucellus,Proteocephalus.1,0
Notropis heterolepis,Proteocephalus.1,0
Pimephales notatus,Proteocephalus.1,0
Ictalurus nebulosus,Proteocephalus.1,0
Esox lucius,Proteocephalus.1,0
Percopsis omiscomaycus,Proteocephalus.1,0
Perca flavescens,Proteocephalus.1,0
Stizostedion vitreum,Proteocephalus.1,0
Etheostoma nigrum,Proteocephalus.1,0
Etheostoma exile,Proteocephalus.1,0
Micropterus dolomieui,Proteocephalus.1,0
Micropterus salmoides,Proteocephalus.1,0
Lepomis gibbosus,Proteocephalus.1,0
Ambloplites rupestris,Proteocephalus.1,0
Lota lota,Proteocephalus.1,0
Culaea inconstans,Proteocephalus.1,0
Cottus bairdi,Proteocephalus.1,0
Host species,Proteocephalus.2,50
Osmerus mordax,Proteocephalus.2,0
Coregonus artedi,Proteocephalus.2,0
Coregonus hoyi,Proteocephalus.2,0
Coregonus clupeaformis,Proteocephalus.2,0
Prosopium cylindraceum,Proteocephalus.2,0
Oncorhynchus mykiss,Proteocephalus.2,0
Salvelinus fontinalis,Proteocephalus.2,0
Salvelinus namaycush,Proteocephalus.2,0
Catostomus commersoni,Proteocephalus.2,0
Catostomus catostomus,Proteocephalus.2,0
Semotilus atromaculatus,Proteocephalus.2,0
Rhinichthys cataractae,Proteocephalus.2,0
Chrosomus eos,Proteocephalus.2,0
Notropis atherinoides,Proteocephalus.2,0
Notropis cornutus,Proteocephalus.2,0
Notropis hudsonius,Proteocephalus.2,0
Notropis volucellus,Proteocephalus.2,0
Notropis heterolepis,Proteocephalus.2,0
Pimephales notatus,Proteocephalus.2,0
Ictalurus nebulosus,Proteocephalus.2,0
Esox lucius,Proteocephalus.2,90.9
Percopsis omiscomaycus,Proteocephalus.2,0
Perca flavescens,Proteocephalus.2,0
Stizostedion vitreum,Proteocephalus.2,0
Etheostoma nigrum,Proteocephalus.2,0
Etheostoma exile,Proteocephalus.2,0
Micropterus dolomieui,Proteocephalus.2,0
Micropterus salmoides,Proteocephalus.2,0
Lepomis gibbosus,Proteocephalus.2,0
Ambloplites rupestris,Proteocephalus.2,0
Lota lota,Proteocephalus.2,0
Culaea inconstans,Proteocephalus.2,0
Cottus bairdi,Proteocephalus.2,0
Host species,Proteocephalus.3,51
Osmerus mordax,Proteocephalus.3,0
Coregonus artedi,Proteocephalus.3,0
Coregonus hoyi,Proteocephalus.3,0
Coregonus clupeaformis,Proteocephalus.3,0
Prosopium cylindraceum,Proteocephalus.3,0
Oncorhynchus mykiss,Proteocephalus.3,0
Salvelinus fontinalis,Proteocephalus.3,0
Salvelinus namaycush,Proteocephalus.3,0
Catostomus commersoni,Proteocephalus.3,0
Catostomus catostomus,Proteocephalus.3,0
Semotilus atromaculatus,Proteocephalus.3,0
Rhinichthys cataractae,Proteocephalus.3,0
Chrosomus eos,Proteocephalus.3,0
Notropis atherinoides,Proteocephalus.3,0
Notropis cornutus,Proteocephalus.3,0
Notropis hudsonius,Proteocephalus.3,0
Notropis volucellus,Proteocephalus.3,0
Notropis heterolepis,Proteocephalus.3,0
Pimephales notatus,Proteocephalus.3,0
Ictalurus nebulosus,Proteocephalus.3,0
Esox lucius,Proteocephalus.3,0
Percopsis omiscomaycus,Proteocephalus.3,0
Perca flavescens,Proteocephalus.3,33.3
Stizostedion vitreum,Proteocephalus.3,0
Etheostoma nigrum,Proteocephalus.3,0
Etheostoma exile,Proteocephalus.3,0
Micropterus dolomieui,Proteocephalus.3,0
Micropterus salmoides,Proteocephalus.3,0
Lepomis gibbosus,Proteocephalus.3,1.8
Ambloplites rupestris,Proteocephalus.3,0.9
Lota lota,Proteocephalus.3,4.8
Culaea inconstans,Proteocephalus.3,0
Cottus bairdi,Proteocephalus.3,0
Host species,Proteocephalus.4,52
Osmerus mordax,Proteocephalus.4,0
Coregonus artedi,Proteocephalus.4,0
Coregonus hoyi,Proteocephalus.4,0
Coregonus clupeaformis,Proteocephalus.4,0
Prosopium cylindraceum,Proteocephalus.4,0
Oncorhynchus mykiss,Proteocephalus.4,0
Salvelinus fontinalis,Proteocephalus.4,0
Salvelinus namaycush,Proteocephalus.4,0
Catostomus commersoni,Proteocephalus.4,0
Catostomus catostomus,Proteocephalus.4,0
Semotilus atromaculatus,Proteocephalus.4,0
Rhinichthys cataractae,Proteocephalus.4,0
Chrosomus eos,Proteocephalus.4,0
Notropis atherinoides,Proteocephalus.4,0
Notropis cornutus,Proteocephalus.4,0
Notropis hudsonius,Proteocephalus.4,0
Notropis volucellus,Proteocephalus.4,0
Notropis heterolepis,Proteocephalus.4,0
Pimephales notatus,Proteocephalus.4,0
Ictalurus nebulosus,Proteocephalus.4,0
Esox lucius,Proteocephalus.4,0
Percopsis omiscomaycus,Proteocephalus.4,0
Perca flavescens,Proteocephalus.4,0
Stizostedion vitreum,Proteocephalus.4,24.4
Etheostoma nigrum,Proteocephalus.4,0
Etheostoma exile,Proteocephalus.4,0
Micropterus dolomieui,Proteocephalus.4,0
Micropterus salmoides,Proteocephalus.4,0
Lepomis gibbosus,Proteocephalus.4,0
Ambloplites rupestris,Proteocephalus.4,0
Lota lota,Proteocephalus.4,0
Culaea inconstans,Proteocephalus.4,0
Cottus bairdi,Proteocephalus.4,0
Host species,Proteocephalus.5,53
Osmerus mordax,Proteocephalus.5,0
Coregonus artedi,Proteocephalus.5,89.9
Coregonus hoyi,Proteocephalus.5,68.1
Coregonus clupeaformis,Proteocephalus.5,2
Prosopium cylindraceum,Proteocephalus.5,0
Oncorhynchus mykiss,Proteocephalus.5,0
Salvelinus fontinalis,Proteocephalus.5,0
Salvelinus namaycush,Proteocephalus.5,0
Catostomus commersoni,Proteocephalus.5,0
Catostomus catostomus,Proteocephalus.5,0
Semotilus atromaculatus,Proteocephalus.5,0
Rhinichthys cataractae,Proteocephalus.5,0
Chrosomus eos,Proteocephalus.5,0
Notropis atherinoides,Proteocephalus.5,0
Notropis cornutus,Proteocephalus.5,0
Notropis hudsonius,Proteocephalus.5,0
Notropis volucellus,Proteocephalus.5,0
Notropis heterolepis,Proteocephalus.5,0
Pimephales notatus,Proteocephalus.5,0
Ictalurus nebulosus,Proteocephalus.5,0
Esox lucius,Proteocephalus.5,0
Percopsis omiscomaycus,Proteocephalus.5,0
Perca flavescens,Proteocephalus.5,0
Stizostedion vitreum,Proteocephalus.5,0
Etheostoma nigrum,Proteocephalus.5,0
Etheostoma exile,Proteocephalus.5,0
Micropterus dolomieui,Proteocephalus.5,0
Micropterus salmoides,Proteocephalus.5,0
Lepomis gibbosus,Proteocephalus.5,0
Ambloplites rupestris,Proteocephalus.5,0
Lota lota,Proteocephalus.5,0
Culaea inconstans,Proteocephalus.5,0
Cottus bairdi,Proteocephalus.5,0
Host species,Camallanus,54
Osmerus mordax,Camallanus,0
Coregonus artedi,Camallanus,0
Coregonus hoyi,Camallanus,0
Coregonus clupeaformis,Camallanus,0
Prosopium cylindraceum,Camallanus,0
Oncorhynchus mykiss,Camallanus,0
Salvelinus fontinalis,Camallanus,0
Salvelinus namaycush,Camallanus,0
Catostomus commersoni,Camallanus,0
Catostomus catostomus,Camallanus,0
Semotilus atromaculatus,Camallanus,0
Rhinichthys cataractae,Camallanus,0
Chrosomus eos,Camallanus,0
Notropis atherinoides,Camallanus,0
Notropis cornutus,Camallanus,0
Notropis hudsonius,Camallanus,0
Notropis volucellus,Camallanus,0
Notropis heterolepis,Camallanus,0
Pimephales notatus,Camallanus,0
Ictalurus nebulosus,Camallanus,0
Esox lucius,Camallanus,0
Percopsis omiscomaycus,Camallanus,0
Perca flavescens,Camallanus,0
Stizostedion vitreum,Camallanus,0
Etheostoma nigrum,Camallanus,0
Etheostoma exile,Camallanus,0
Micropterus dolomieui,Camallanus,0.5
Micropterus salmoides,Camallanus,0
Lepomis gibbosus,Camallanus,0
Ambloplites rupestris,Camallanus,0.9
Lota lota,Camallanus,0
Culaea inconstans,Camallanus,0
Cottus bairdi,Camallanus,0
Host species,Philometra,55
Osmerus mordax,Philometra,0
Coregonus artedi,Philometra,0
Coregonus hoyi,Philometra,0
Coregonus clupeaformis,Philometra,0
Prosopium cylindraceum,Philometra,0
Oncorhynchus mykiss,Philometra,0
Salvelinus fontinalis,Philometra,0
Salvelinus namaycush,Philometra,0
Catostomus commersoni,Philometra,0
Catostomus catostomus,Philometra,0
Semotilus atromaculatus,Philometra,0
Rhinichthys cataractae,Philometra,0
Chrosomus eos,Philometra,0
Notropis atherinoides,Philometra,0
Notropis cornutus,Philometra,0
Notropis hudsonius,Philometra,0
Notropis volucellus,Philometra,0
Notropis heterolepis,Philometra,0
Pimephales notatus,Philometra,0
Ictalurus nebulosus,Philometra,0
Esox lucius,Philometra,0
Percopsis omiscomaycus,Philometra,0
Perca flavescens,Philometra,1
Stizostedion vitreum,Philometra,0
Etheostoma nigrum,Philometra,0
Etheostoma exile,Philometra,0
Micropterus dolomieui,Philometra,0
Micropterus salmoides,Philometra,0
Lepomis gibbosus,Philometra,0
Ambloplites rupestris,Philometra,0
Lota lota,Philometra,0
Culaea inconstans,Philometra,0
Cottus bairdi,Philometra,0
Host species,Philometra.1,56
Osmerus mordax,Philometra.1,2
Coregonus artedi,Philometra.1,6.3
Coregonus hoyi,Philometra.1,0
Coregonus clupeaformis,Philometra.1,1
Prosopium cylindraceum,Philometra.1,4.5
Oncorhynchus mykiss,Philometra.1,0
Salvelinus fontinalis,Philometra.1,0
Salvelinus namaycush,Philometra.1,0
Catostomus commersoni,Philometra.1,0
Catostomus catostomus,Philometra.1,0
Semotilus atromaculatus,Philometra.1,0
Rhinichthys cataractae,Philometra.1,0
Chrosomus eos,Philometra.1,0
Notropis atherinoides,Philometra.1,0
Notropis cornutus,Philometra.1,0
Notropis hudsonius,Philometra.1,0
Notropis volucellus,Philometra.1,0
Notropis heterolepis,Philometra.1,0
Pimephales notatus,Philometra.1,0
Ictalurus nebulosus,Philometra.1,0
Esox lucius,Philometra.1,0
Percopsis omiscomaycus,Philometra.1,0
Perca flavescens,Philometra.1,0
Stizostedion vitreum,Philometra.1,0
Etheostoma nigrum,Philometra.1,0
Etheostoma exile,Philometra.1,0
Micropterus dolomieui,Philometra.1,0
Micropterus salmoides,Philometra.1,0
Lepomis gibbosus,Philometra.1,0
Ambloplites rupestris,Philometra.1,0
Lota lota,Philometra.1,0
Culaea inconstans,Philometra.1,0
Cottus bairdi,Philometra.1,0
Host species,Metabronema,57
Osmerus mordax,Metabronema,0
Coregonus artedi,Metabronema,0
Coregonus hoyi,Metabronema,0
Coregonus clupeaformis,Metabronema,0
Prosopium cylindraceum,Metabronema,0
Oncorhynchus mykiss,Metabronema,40
Salvelinus fontinalis,Metabronema,69.2
Salvelinus namaycush,Metabronema,0
Catostomus commersoni,Metabronema,0
Catostomus catostomus,Metabronema,0
Semotilus atromaculatus,Metabronema,0
Rhinichthys cataractae,Metabronema,0
Chrosomus eos,Metabronema,0
Notropis atherinoides,Metabronema,0
Notropis cornutus,Metabronema,0
Notropis hudsonius,Metabronema,0
Notropis volucellus,Metabronema,0
Notropis heterolepis,Metabronema,0
Pimephales notatus,Metabronema,0
Ictalurus nebulosus,Metabronema,0
Esox lucius,Metabronema,0
Percopsis omiscomaycus,Metabronema,0
Perca flavescens,Metabronema,0
Stizostedion vitreum,Metabronema,0
Etheostoma nigrum,Metabronema,0
Etheostoma exile,Metabronema,0
Micropterus dolomieui,Metabronema,0
Micropterus salmoides,Metabronema,0
Lepomis gibbosus,Metabronema,0
Ambloplites rupestris,Metabronema,0
Lota lota,Metabronema,0
Culaea inconstans,Metabronema,0
Cottus bairdi,Metabronema,0
Host species,Contracaecum,58
Osmerus mordax,Contracaecum,0
Coregonus artedi,Contracaecum,0
Coregonus hoyi,Contracaecum,0
Coregonus clupeaformis,Contracaecum,0
Prosopium cylindraceum,Contracaecum,0
Oncorhynchus mykiss,Contracaecum,0
Salvelinus fontinalis,Contracaecum,0
Salvelinus namaycush,Contracaecum,0
Catostomus commersoni,Contracaecum,0
Catostomus catostomus,Contracaecum,0
Semotilus atromaculatus,Contracaecum,0
Rhinichthys cataractae,Contracaecum,0
Chrosomus eos,Contracaecum,0
Notropis atherinoides,Contracaecum,0
Notropis cornutus,Contracaecum,0
Notropis hudsonius,Contracaecum,0
Notropis volucellus,Contracaecum,0
Notropis heterolepis,Contracaecum,0
Pimephales notatus,Contracaecum,0
Ictalurus nebulosus,Contracaecum,0
Esox lucius,Contracaecum,53
Percopsis omiscomaycus,Contracaecum,5.3
Perca flavescens,Contracaecum,0
Stizostedion vitreum,Contracaecum,2.4
Etheostoma nigrum,Contracaecum,0
Etheostoma exile,Contracaecum,0
Micropterus dolomieui,Contracaecum,9
Micropterus salmoides,Contracaecum,40
Lepomis gibbosus,Contracaecum,0
Ambloplites rupestris,Contracaecum,0.9
Lota lota,Contracaecum,0
Culaea inconstans,Contracaecum,0
Cottus bairdi,Contracaecum,0
Host species,Cystidicola,59
Osmerus mordax,Cystidicola,0
Coregonus artedi,Cystidicola,3.8
Coregonus hoyi,Cystidicola,8.5
Coregonus clupeaformis,Cystidicola,13.1
Prosopium cylindraceum,Cystidicola,4.5
Oncorhynchus mykiss,Cystidicola,0
Salvelinus fontinalis,Cystidicola,0
Salvelinus namaycush,Cystidicola,0
Catostomus commersoni,Cystidicola,0
Catostomus catostomus,Cystidicola,0
Semotilus atromaculatus,Cystidicola,0
Rhinichthys cataractae,Cystidicola,0
Chrosomus eos,Cystidicola,0
Notropis atherinoides,Cystidicola,0
Notropis cornutus,Cystidicola,0
Notropis hudsonius,Cystidicola,0
Notropis volucellus,Cystidicola,0
Notropis heterolepis,Cystidicola,0
Pimephales notatus,Cystidicola,0
Ictalurus nebulosus,Cystidicola,0
Esox lucius,Cystidicola,0
Percopsis omiscomaycus,Cystidicola,0
Perca flavescens,Cystidicola,0
Stizostedion vitreum,Cystidicola,0
Etheostoma nigrum,Cystidicola,0
Etheostoma exile,Cystidicola,0
Micropterus dolomieui,Cystidicola,0
Micropterus salmoides,Cystidicola,0
Lepomis gibbosus,Cystidicola,0
Ambloplites rupestris,Cystidicola,0
Lota lota,Cystidicola,0
Culaea inconstans,Cystidicola,0
Cottus bairdi,Cystidicola,0
Host species,Dichelyne,60
Osmerus mordax,Dichelyne,0
Coregonus artedi,Dichelyne,0
Coregonus hoyi,Dichelyne,0
Coregonus clupeaformis,Dichelyne,0
Prosopium cylindraceum,Dichelyne,0
Oncorhynchus mykiss,Dichelyne,0
